UF_ATENDIMENTO;TIPO;CLASSIFICACAO;NACIONALIDADE;TOTAL
AM;SAIDA;VISITANTE;LUXEMBURGO;1
AM;SAIDA;VISITANTE;MALTA;1
AM;SAIDA;VISITANTE;MARROCOS;1
AM;SAIDA;VISITANTE;MÉXICO;29
AM;SAIDA;VISITANTE;NORUEGA;12
AM;SAIDA;VISITANTE;NOVA ZELÂNDIA;4
AM;SAIDA;VISITANTE;PANAMÁ;17
AM;SAIDA;VISITANTE;PARAGUAI;1
AM;SAIDA;VISITANTE;PAÍSES BAIXOS;19
AM;SAIDA;VISITANTE;PERU;209
AM;SAIDA;VISITANTE;POLÔNIA;32
AM;SAIDA;VISITANTE;PORTUGAL;53
AM;SAIDA;VISITANTE;REINO UNIDO;53
AM;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;7
AM;SAIDA;VISITANTE;REPÚBLICA TCHECA;2
AM;SAIDA;VISITANTE;ROMÊNIA;3
AM;SAIDA;VISITANTE;RÚSSIA;7
AM;SAIDA;VISITANTE;SINGAPURA;2
AM;SAIDA;VISITANTE;SURINAME;2
AM;SAIDA;VISITANTE;SUÉCIA;1
AM;SAIDA;VISITANTE;SUÍÇA;34
AM;SAIDA;VISITANTE;TAIWAN;6
AM;SAIDA;VISITANTE;TURQUIA;3
AM;SAIDA;VISITANTE;UCRÂNIA;1
AM;SAIDA;VISITANTE;URUGUAI;1
AM;SAIDA;VISITANTE;VENEZUELA;42
AM;SAIDA;VISITANTE;ÁFRICA DO SUL;3
AM;SAIDA;VISITANTE;ÁUSTRIA;7
AM;SAIDA;VISITANTE;ÍNDIA;3
AM;SAIDA;VISITANTE;ALEMANHA;1
AM;SAIDA;VISITANTE;CANADÁ;2
AM;SAIDA;VISITANTE;CHINA;2
AM;SAIDA;VISITANTE;COLÔMBIA;16
AM;SAIDA;VISITANTE;CORÉIA DO SUL;5
AM;SAIDA;VISITANTE;COSTA RICA;1
AM;SAIDA;VISITANTE;EQUADOR;3
AM;SAIDA;VISITANTE;ESPANHA;1
AM;SAIDA;VISITANTE;ESTADOS UNIDOS;9
AM;SAIDA;VISITANTE;GRÉCIA;1
AM;SAIDA;VISITANTE;ITÁLIA;3
AM;SAIDA;VISITANTE;JAPÃO;5
AM;SAIDA;VISITANTE;MÉXICO;7
AM;SAIDA;VISITANTE;PANAMÁ;3
AM;SAIDA;VISITANTE;PERU;1
AM;SAIDA;VISITANTE;POLÔNIA;1
AM;SAIDA;VISITANTE;PORTUGAL;3
AM;SAIDA;VISITANTE;REINO UNIDO;1
AM;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;1
AM;SAIDA;VISITANTE;TAIWAN;2
AM;SAIDA;VISITANTE;VENEZUELA;3
AM;SAIDA;VISITANTE;ÍNDIA;1
AM;SAIDA;VISITANTE;COLÔMBIA;1
AM;SAIDA;VISITANTE;ESPANHA;1
AM;SAIDA;VISITANTE;ESTADOS UNIDOS;1
AM;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;1
AM;SAIDA;VISITANTE;VENEZUELA;3
AM;SAIDA;VISITANTE;MARROCOS;1
AM;SAIDA;VISITANTE;COLÔMBIA;3
AM;SAIDA;OUTROS;CROÁCIA;1
AM;SAIDA;OUTROS;GRÉCIA;22
AM;SAIDA;OUTROS;JAMAICA;1
AM;SAIDA;OUTROS;LETÔNIA;1
AM;SAIDA;OUTROS;REPÚBLICA DOMINICANA;1
AM;SAIDA;OUTROS;ROMÊNIA;3
AM;SAIDA;OUTROS;UCRÂNIA;31
AM;SAIDA;OUTROS;ETIÓPIA;1
AM;SAIDA;OUTROS;CHINA;1
AM;SAIDA;OUTROS;COLÔMBIA;1
AM;SAIDA;OUTROS;JAPÃO;5
AM;SAIDA;OUTROS;BRASIL;4
AM;SAIDA;OUTROS;AZERBAIJÃO;1
AM;SAIDA;OUTROS;BANGLADESH;22
AM;SAIDA;OUTROS;FILIPINAS;257
AM;SAIDA;OUTROS;GEÓRGIA;3
AM;SAIDA;OUTROS;GRÉCIA;1
AM;SAIDA;OUTROS;PERU;19
AM;SAIDA;OUTROS;ROMÊNIA;1
AM;SAIDA;OUTROS;RÚSSIA;24
AM;SAIDA;OUTROS;ÍNDIA;79
AM;SAIDA;OUTROS;ARGENTINA;3
AM;SAIDA;OUTROS;BRASIL;128
AM;SAIDA;OUTROS;CHILE;5
AM;SAIDA;OUTROS;COLÔMBIA;32
AM;SAIDA;OUTROS;EQUADOR;11
AM;SAIDA;OUTROS;ESTADOS UNIDOS;96
AM;SAIDA;OUTROS;ISRAEL;1
AM;SAIDA;OUTROS;PAÍSES BAIXOS;2
AM;SAIDA;OUTROS;PORTUGAL;2
AM;SAIDA;OUTROS;REPÚBLICA DOMINICANA;1
AM;SAIDA;OUTROS;VENEZUELA;4
AM;SAIDA;OUTROS;PORTUGAL;1
AM;SAIDA;OUTROS;COLÔMBIA;2
AM;SAIDA;OUTROS;CUBA;1
AM;SAIDA;OUTROS;MARROCOS;3
AM;SAIDA;OUTROS;VENEZUELA;1
AM;SAIDA;OUTROS;EGITO;29
AM;SAIDA;OUTROS;ESPANHA;1
AM;SAIDA;OUTROS;REPÚBLICA DOMINICANA;2
AM;SAIDA;OUTROS;ALEMANHA;3
AM;SAIDA;OUTROS;CANADÁ;2
AM;SAIDA;OUTROS;COLÔMBIA;3
AM;SAIDA;OUTROS;ESPANHA;4
AM;SAIDA;OUTROS;ESTADOS UNIDOS;24
AM;SAIDA;OUTROS;FRANÇA;1
AM;SAIDA;OUTROS;HUNGRIA;1
AM;SAIDA;OUTROS;IRLANDA;1
AM;SAIDA;OUTROS;ITÁLIA;6
AM;SAIDA;OUTROS;JAPÃO;1
AM;SAIDA;OUTROS;NORUEGA;1
AM;SAIDA;OUTROS;PARAGUAI;1
AM;SAIDA;OUTROS;PERU;2
AM;SAIDA;OUTROS;PORTUGAL;17
AM;SAIDA;OUTROS;SUÍÇA;2
AM;SAIDA;OUTROS;CHINA;21
AM;SAIDA;OUTROS;VIETNÃ;21
AM;SAIDA;TEMPORÁRIO;ALEMANHA;1
AM;SAIDA;OUTROS;BRASIL;6376
AP;ENTRADA;PERMANENTE;AFEGANISTÃO;2
AP;ENTRADA;PERMANENTE;FRANÇA;10
AP;ENTRADA;PERMANENTE;HAITI;1
AP;ENTRADA;VISITANTE;ALEMANHA;4
AP;ENTRADA;VISITANTE;ARGENTINA;3
AP;ENTRADA;VISITANTE;BOLÍVIA;8
AP;ENTRADA;VISITANTE;BÉLGICA;5
AP;ENTRADA;VISITANTE;CAMARÕES;1
AP;ENTRADA;VISITANTE;CANADÁ;1
AP;ENTRADA;VISITANTE;CHINA;1
AP;ENTRADA;VISITANTE;COLÔMBIA;8
AP;ENTRADA;VISITANTE;CONGO;1
AP;ENTRADA;VISITANTE;ESPANHA;9
AP;ENTRADA;VISITANTE;ESTADOS UNIDOS;10
AP;ENTRADA;VISITANTE;FILIPINAS;1
AP;ENTRADA;VISITANTE;FRANÇA;3678
AP;ENTRADA;VISITANTE;GUIANA;21
AP;ENTRADA;VISITANTE;HAITI;9
AP;ENTRADA;VISITANTE;ITÁLIA;4
AP;ENTRADA;VISITANTE;MARROCOS;5
AP;ENTRADA;VISITANTE;MOLDÁVIA OU MOLDOVA;1
AP;ENTRADA;VISITANTE;NICARÁGUA;1
AP;ENTRADA;VISITANTE;PAÍSES BAIXOS;10
AP;ENTRADA;VISITANTE;PERU;31
AP;ENTRADA;VISITANTE;POLÔNIA;1
AP;ENTRADA;VISITANTE;PORTUGAL;12
AP;ENTRADA;VISITANTE;REINO UNIDO;1
AP;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;22
AP;ENTRADA;VISITANTE;REPÚBLICA TCHECA;2
AP;ENTRADA;VISITANTE;RÚSSIA;2
AP;ENTRADA;VISITANTE;SANTA LÚCIA;3
AP;ENTRADA;VISITANTE;SURINAME;21
AP;ENTRADA;VISITANTE;TAIWAN;1
AP;ENTRADA;VISITANTE;UCRÂNIA;1
AP;ENTRADA;VISITANTE;VENEZUELA;4
AP;ENTRADA;VISITANTE;ÁUSTRIA;1
AP;ENTRADA;VISITANTE;FRANÇA;1
AP;ENTRADA;VISITANTE;BOLÍVIA;2
AP;ENTRADA;VISITANTE;COLÔMBIA;3
AP;ENTRADA;VISITANTE;FRANÇA;1
AP;ENTRADA;VISITANTE;MOÇAMBIQUE;1
AP;ENTRADA;VISITANTE;PERU;6
AP;ENTRADA;OUTROS;ALBÂNIA;1
AP;ENTRADA;OUTROS;ALEMANHA;1
AP;ENTRADA;OUTROS;ARGENTINA;4
AP;ENTRADA;OUTROS;BELARUS;1
AP;ENTRADA;OUTROS;BULGÁRIA;5
AP;ENTRADA;OUTROS;CANADÁ;1
AP;ENTRADA;OUTROS;CHINA;21
AP;ENTRADA;OUTROS;CROÁCIA;6
AP;ENTRADA;OUTROS;EQUADOR;1
AP;ENTRADA;OUTROS;ESLOVÊNIA;1
AP;ENTRADA;OUTROS;ESTADOS UNIDOS;5
AP;ENTRADA;OUTROS;ETIÓPIA;1
AP;ENTRADA;OUTROS;FILIPINAS;13
AP;ENTRADA;OUTROS;GRANADA;1
AP;ENTRADA;OUTROS;GRÉCIA;12
AP;ENTRADA;OUTROS;HONDURAS;5
AP;ENTRADA;OUTROS;HUNGRIA;2
AP;ENTRADA;OUTROS;ITÁLIA;3
AP;ENTRADA;OUTROS;JAMAICA;9
AP;ENTRADA;OUTROS;LETÔNIA;1
AP;ENTRADA;OUTROS;LITUÂNIA;1
AP;ENTRADA;OUTROS;MACEDÔNIA;1
AP;ENTRADA;OUTROS;MALÁSIA;2
AP;ENTRADA;OUTROS;MÉXICO;2
AP;ENTRADA;OUTROS;NEPAL;1
AP;ENTRADA;OUTROS;NOVA ZELÂNDIA;1
AP;ENTRADA;OUTROS;PANAMÁ;1
AP;ENTRADA;OUTROS;PERU;6
AP;ENTRADA;OUTROS;POLÔNIA;16
AP;ENTRADA;OUTROS;PORTUGAL;1
AP;ENTRADA;OUTROS;REINO UNIDO;2
AP;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;2
AP;ENTRADA;OUTROS;ROMÊNIA;9
AP;ENTRADA;OUTROS;RÚSSIA;4
AP;ENTRADA;OUTROS;SÉRVIA;3
AP;ENTRADA;OUTROS;TUNÍSIA;1
AP;ENTRADA;OUTROS;TURQUIA;17
AP;ENTRADA;OUTROS;UCRÂNIA;101
AP;ENTRADA;OUTROS;ÁFRICA DO SUL;9
AP;ENTRADA;OUTROS;FRANÇA;1
AP;ENTRADA;OUTROS;BRASIL;15
AP;ENTRADA;OUTROS;ARGENTINA;1
AP;ENTRADA;OUTROS;AZERBAIJÃO;2
AP;ENTRADA;OUTROS;BANGLADESH;2
AP;ENTRADA;OUTROS;BULGÁRIA;1
AP;ENTRADA;OUTROS;COLÔMBIA;1
AP;ENTRADA;OUTROS;FILIPINAS;712
AP;ENTRADA;OUTROS;GEÓRGIA;11
AP;ENTRADA;OUTROS;INDONÉSIA;55
AP;ENTRADA;OUTROS;JAMAICA;2
AP;ENTRADA;OUTROS;LITUÂNIA;1
AP;ENTRADA;OUTROS;MACEDÔNIA;1
AP;ENTRADA;OUTROS;MYANMAR;19
AP;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;1
AP;ENTRADA;OUTROS;ROMÊNIA;2
AP;ENTRADA;OUTROS;RÚSSIA;30
AP;ENTRADA;OUTROS;SRI LANKA;18
AP;ENTRADA;OUTROS;TAILÂNDIA;1
AP;ENTRADA;OUTROS;TANZÂNIA;23
AP;ENTRADA;OUTROS;UCRÂNIA;1
AP;ENTRADA;OUTROS;VIETNÃ;2
AP;ENTRADA;OUTROS;ÁFRICA DO SUL;3
AP;ENTRADA;OUTROS;ÍNDIA;169
AP;ENTRADA;OUTROS;BAHAMAS;1
AP;ENTRADA;OUTROS;BRASIL;24
AP;ENTRADA;OUTROS;CUBA;258
AP;ENTRADA;OUTROS;NIGÉRIA;1
AP;ENTRADA;OUTROS;SURINAME;3
AP;ENTRADA;OUTROS;SÍRIA;1
AP;ENTRADA;OUTROS;CUBA;1
AP;ENTRADA;OUTROS;CHINA;10
AP;ENTRADA;OUTROS;SÍRIA;1
AP;ENTRADA;OUTROS;FRANÇA;1
AP;ENTRADA;OUTROS;CHINA;23
AP;ENTRADA;OUTROS;VIETNÃ;3
AP;ENTRADA;TEMPORÁRIO;FRANÇA;2
AP;ENTRADA;OUTROS;BRASIL;41
AP;SAIDA;PERMANENTE;AFEGANISTÃO;6
AP;SAIDA;PERMANENTE;ARGÉLIA;1
AP;SAIDA;PERMANENTE;FRANÇA;4
AP;SAIDA;PERMANENTE;POLÔNIA;2
AP;SAIDA;PERMANENTE;REINO UNIDO;1
AP;SAIDA;VISITANTE;AFEGANISTÃO;4
AP;SAIDA;VISITANTE;ALEMANHA;15
AP;SAIDA;VISITANTE;ARGENTINA;1
AP;SAIDA;VISITANTE;AUSTRÁLIA;6
AP;SAIDA;VISITANTE;BOLÍVIA;3
AP;SAIDA;VISITANTE;BÉLGICA;11
AP;SAIDA;VISITANTE;CAMARÕES;1
AP;SAIDA;VISITANTE;CANADÁ;97
AP;SAIDA;VISITANTE;CHINA;2
AP;SAIDA;VISITANTE;COLÔMBIA;14
AP;SAIDA;VISITANTE;CONGO;1
AP;SAIDA;VISITANTE;CORÉIA DO SUL;1
AP;SAIDA;VISITANTE;CROÁCIA;2
AP;SAIDA;VISITANTE;EGITO;1
AP;SAIDA;VISITANTE;ESPANHA;11
AP;SAIDA;VISITANTE;ESTADOS UNIDOS;205
AP;SAIDA;VISITANTE;FILIPINAS;3
AP;SAIDA;VISITANTE;FRANÇA;3307
AP;SAIDA;VISITANTE;GUIANA;20
AP;SAIDA;VISITANTE;HAITI;11
AP;SAIDA;VISITANTE;INDONÉSIA;7
AP;SAIDA;VISITANTE;IRLANDA;4
AP;SAIDA;VISITANTE;ITÁLIA;7
AP;SAIDA;VISITANTE;JAPÃO;1
AP;SAIDA;VISITANTE;LITUÂNIA;4
AP;SAIDA;VISITANTE;MALTA;1
AP;SAIDA;VISITANTE;MARROCOS;19
AP;SAIDA;VISITANTE;MÉXICO;2
AP;SAIDA;VISITANTE;NICARÁGUA;1
AP;SAIDA;VISITANTE;NORUEGA;3
AP;SAIDA;VISITANTE;PALESTINA;1
AP;SAIDA;VISITANTE;PAÍSES BAIXOS;15
AP;SAIDA;VISITANTE;PERU;25
AP;SAIDA;VISITANTE;POLÔNIA;5
AP;SAIDA;VISITANTE;PORTUGAL;10
AP;SAIDA;VISITANTE;REINO UNIDO;219
AP;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;19
AP;SAIDA;VISITANTE;ROMÊNIA;2
AP;SAIDA;VISITANTE;RÚSSIA;2
AP;SAIDA;VISITANTE;SANTA LÚCIA;3
AP;SAIDA;VISITANTE;SURINAME;20
AP;SAIDA;VISITANTE;SUÉCIA;2
AP;SAIDA;VISITANTE;SUÍÇA;19
AP;SAIDA;VISITANTE;SÍRIA;10
AP;SAIDA;VISITANTE;TUNÍSIA;3
AP;SAIDA;VISITANTE;UCRÂNIA;2
AP;SAIDA;VISITANTE;VENEZUELA;1
AP;SAIDA;VISITANTE;MARROCOS;1
AP;SAIDA;VISITANTE;ARGENTINA;1
AP;SAIDA;VISITANTE;COLÔMBIA;2
AP;SAIDA;VISITANTE;FRANÇA;3
AP;SAIDA;VISITANTE;PERU;7
AP;SAIDA;OUTROS;ALBÂNIA;1
AP;SAIDA;OUTROS;ARGENTINA;4
AP;SAIDA;OUTROS;BULGÁRIA;3
AP;SAIDA;OUTROS;CANADÁ;1
AP;SAIDA;OUTROS;COLÔMBIA;1
AP;SAIDA;OUTROS;CROÁCIA;4
AP;SAIDA;OUTROS;EQUADOR;1
AP;SAIDA;OUTROS;ESLOVÊNIA;1
AP;SAIDA;OUTROS;ESTADOS UNIDOS;5
AP;SAIDA;OUTROS;GRANADA;1
AP;SAIDA;OUTROS;HONDURAS;5
AP;SAIDA;OUTROS;HUNGRIA;2
AP;SAIDA;OUTROS;ITÁLIA;3
AP;SAIDA;OUTROS;JAMAICA;10
AP;SAIDA;OUTROS;LITUÂNIA;1
AP;SAIDA;OUTROS;MACEDÔNIA;2
AP;SAIDA;OUTROS;MALÁSIA;1
AP;SAIDA;OUTROS;MÉXICO;2
AP;SAIDA;OUTROS;NEPAL;1
AP;SAIDA;OUTROS;NOVA ZELÂNDIA;1
AP;SAIDA;OUTROS;PANAMÁ;1
AP;SAIDA;OUTROS;PERU;5
AP;SAIDA;OUTROS;POLÔNIA;3
AP;SAIDA;OUTROS;REINO UNIDO;2
AP;SAIDA;OUTROS;REPÚBLICA DOMINICANA;2
AP;SAIDA;OUTROS;ROMÊNIA;3
AP;SAIDA;OUTROS;SÉRVIA;2
AP;SAIDA;OUTROS;TAILÂNDIA;1
AP;SAIDA;OUTROS;UCRÂNIA;8
AP;SAIDA;OUTROS;ÁFRICA DO SUL;5
AP;SAIDA;OUTROS;FRANÇA;1
AP;SAIDA;OUTROS;BRASIL;1
AP;SAIDA;OUTROS;ARGENTINA;1
AP;SAIDA;OUTROS;AUSTRÁLIA;1
AP;SAIDA;OUTROS;BRASIL;1
AP;SAIDA;OUTROS;CROÁCIA;1
AP;SAIDA;OUTROS;FILIPINAS;241
AP;SAIDA;OUTROS;HONDURAS;1
AP;SAIDA;OUTROS;INDONÉSIA;53
AP;SAIDA;OUTROS;MYANMAR;13
AP;SAIDA;OUTROS;PERU;1
AP;SAIDA;OUTROS;RÚSSIA;2
AP;SAIDA;OUTROS;SÉRVIA;1
AP;SAIDA;OUTROS;TUNÍSIA;1
AP;SAIDA;OUTROS;ÁFRICA DO SUL;3
AP;SAIDA;OUTROS;ÍNDIA;41
AP;SAIDA;OUTROS;BRASIL;27
AP;SAIDA;OUTROS;AFEGANISTÃO;1
AP;SAIDA;OUTROS;CUBA;3
AP;SAIDA;OUTROS;CHINA;25
AP;SAIDA;OUTROS;HAITI;4
AP;SAIDA;OUTROS;SÍRIA;1
AP;SAIDA;OUTROS;SÍRIA;1
AP;SAIDA;OUTROS;FRANÇA;2
AP;SAIDA;OUTROS;ITÁLIA;1
AP;SAIDA;OUTROS;VIETNÃ;3
AP;SAIDA;TEMPORÁRIO;AFEGANISTÃO;66
AP;SAIDA;TEMPORÁRIO;HAITI;2
AP;SAIDA;TEMPORÁRIO;SÍRIA;6
AP;SAIDA;OUTROS;BRASIL;43
BA;ENTRADA;PERMANENTE;ALEMANHA;38
BA;ENTRADA;PERMANENTE;ANGOLA;1
BA;ENTRADA;PERMANENTE;ARGENTINA;84
BA;ENTRADA;PERMANENTE;AUSTRÁLIA;2
BA;ENTRADA;PERMANENTE;BÉLGICA;11
BA;ENTRADA;PERMANENTE;CABO VERDE;4
BA;ENTRADA;PERMANENTE;CANADÁ;2
BA;ENTRADA;PERMANENTE;CHILE;11
BA;ENTRADA;PERMANENTE;CHINA;18
BA;ENTRADA;PERMANENTE;COLÔMBIA;42
BA;ENTRADA;PERMANENTE;CROÁCIA;1
BA;ENTRADA;PERMANENTE;CUBA;15
BA;ENTRADA;PERMANENTE;DINAMARCA;1
BA;ENTRADA;PERMANENTE;ESLOVÊNIA;1
BA;ENTRADA;PERMANENTE;ESPANHA;35
BA;ENTRADA;PERMANENTE;ESTADOS UNIDOS;9
BA;ENTRADA;PERMANENTE;FILIPINAS;1
BA;ENTRADA;PERMANENTE;FRANÇA;52
BA;ENTRADA;PERMANENTE;HONDURAS;1
BA;ENTRADA;PERMANENTE;HUNGRIA;1
BA;ENTRADA;PERMANENTE;IRLANDA;3
BA;ENTRADA;PERMANENTE;ITÁLIA;53
BA;ENTRADA;PERMANENTE;JAPÃO;2
BA;ENTRADA;PERMANENTE;MÉXICO;2
BA;ENTRADA;PERMANENTE;NIGÉRIA;1
BA;ENTRADA;PERMANENTE;NORUEGA;2
BA;ENTRADA;PERMANENTE;PAÍSES BAIXOS;15
BA;ENTRADA;PERMANENTE;PERU;2
BA;ENTRADA;PERMANENTE;POLÔNIA;1
BA;ENTRADA;PERMANENTE;PORTUGAL;47
BA;ENTRADA;PERMANENTE;REINO UNIDO;5
BA;ENTRADA;PERMANENTE;REPÚBLICA DOMINICANA;2
BA;ENTRADA;PERMANENTE;SUÉCIA;2
BA;ENTRADA;PERMANENTE;SUÍÇA;15
BA;ENTRADA;PERMANENTE;UCRÂNIA;2
BA;ENTRADA;PERMANENTE;URUGUAI;19
BA;ENTRADA;PERMANENTE;VENEZUELA;5
BA;ENTRADA;PERMANENTE;ÁFRICA DO SUL;1
BA;ENTRADA;PERMANENTE;ÁUSTRIA;4
BA;ENTRADA;VISITANTE;ALBÂNIA;3
BA;ENTRADA;VISITANTE;ALEMANHA;688
BA;ENTRADA;VISITANTE;ARGENTINA;13404
BA;ENTRADA;VISITANTE;AUSTRÁLIA;22
BA;ENTRADA;VISITANTE;BELARUS;2
BA;ENTRADA;VISITANTE;BOLÍVIA;10
BA;ENTRADA;VISITANTE;BULGÁRIA;11
BA;ENTRADA;VISITANTE;BÉLGICA;126
BA;ENTRADA;VISITANTE;BÓSNIA E HERZEGOVINA;3
BA;ENTRADA;VISITANTE;CABO VERDE;1
BA;ENTRADA;VISITANTE;CAMARÕES;2
BA;ENTRADA;VISITANTE;CANADÁ;52
BA;ENTRADA;VISITANTE;CAZAQUISTÃO;1
BA;ENTRADA;VISITANTE;CHILE;1616
BA;ENTRADA;VISITANTE;CHINA;16
BA;ENTRADA;VISITANTE;COLÔMBIA;80
BA;ENTRADA;VISITANTE;CORÉIA DO SUL;11
BA;ENTRADA;VISITANTE;COSTA RICA;19
BA;ENTRADA;VISITANTE;CROÁCIA;5
BA;ENTRADA;VISITANTE;CUBA;6
BA;ENTRADA;VISITANTE;DINAMARCA;57
BA;ENTRADA;VISITANTE;EGITO;2
BA;ENTRADA;VISITANTE;EL SALVADOR;5
BA;ENTRADA;VISITANTE;EQUADOR;9
BA;ENTRADA;VISITANTE;ESLOVÁQUIA;11
BA;ENTRADA;VISITANTE;ESLOVÊNIA;9
BA;ENTRADA;VISITANTE;ESPANHA;532
BA;ENTRADA;VISITANTE;ESTADOS UNIDOS;188
BA;ENTRADA;VISITANTE;ESTÔNIA;3
BA;ENTRADA;VISITANTE;ETIÓPIA;1
BA;ENTRADA;VISITANTE;FILIPINAS;1
BA;ENTRADA;VISITANTE;FINLÂNDIA;27
BA;ENTRADA;VISITANTE;FRANÇA;2016
BA;ENTRADA;VISITANTE;GABÃO;1
BA;ENTRADA;VISITANTE;GEÓRGIA;2
BA;ENTRADA;VISITANTE;GRÉCIA;27
BA;ENTRADA;VISITANTE;GUATEMALA;5
BA;ENTRADA;VISITANTE;GUIANA;1
BA;ENTRADA;VISITANTE;GUINÉ BISSAU;6
BA;ENTRADA;VISITANTE;HAITI;1
BA;ENTRADA;VISITANTE;HONDURAS;1
BA;ENTRADA;VISITANTE;HUNGRIA;7
BA;ENTRADA;VISITANTE;IRLANDA;77
BA;ENTRADA;VISITANTE;ISRAEL;437
BA;ENTRADA;VISITANTE;ITÁLIA;578
BA;ENTRADA;VISITANTE;JAMAICA;2
BA;ENTRADA;VISITANTE;JAPÃO;12
BA;ENTRADA;VISITANTE;LETÔNIA;4
BA;ENTRADA;VISITANTE;LIECHTENSTEIN;4
BA;ENTRADA;VISITANTE;LITUÂNIA;3
BA;ENTRADA;VISITANTE;LUXEMBURGO;23
BA;ENTRADA;VISITANTE;MALTA;4
BA;ENTRADA;VISITANTE;MALÁSIA;1
BA;ENTRADA;VISITANTE;MARROCOS;8
BA;ENTRADA;VISITANTE;MÉXICO;42
BA;ENTRADA;VISITANTE;NEPAL;1
BA;ENTRADA;VISITANTE;NICARÁGUA;2
BA;ENTRADA;VISITANTE;NIGÉRIA;4
BA;ENTRADA;VISITANTE;NORUEGA;38
BA;ENTRADA;VISITANTE;NOVA ZELÂNDIA;7
BA;ENTRADA;VISITANTE;PALESTINA;1
BA;ENTRADA;VISITANTE;PANAMÁ;38
BA;ENTRADA;VISITANTE;PARAGUAI;37
BA;ENTRADA;VISITANTE;PAÍSES BAIXOS;225
BA;ENTRADA;VISITANTE;PERU;18
BA;ENTRADA;VISITANTE;POLÔNIA;116
BA;ENTRADA;VISITANTE;PORTUGAL;1568
BA;ENTRADA;VISITANTE;QUIRGUISTÃO;1
BA;ENTRADA;VISITANTE;QUÊNIA;1
BA;ENTRADA;VISITANTE;REINO UNIDO;1433
BA;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;4
BA;ENTRADA;VISITANTE;REPÚBLICA TCHECA;46
BA;ENTRADA;VISITANTE;ROMÊNIA;23
BA;ENTRADA;VISITANTE;RÚSSIA;10
BA;ENTRADA;VISITANTE;SINGAPURA;5
BA;ENTRADA;VISITANTE;SURINAME;1
BA;ENTRADA;VISITANTE;SUÉCIA;43
BA;ENTRADA;VISITANTE;SUÍÇA;284
BA;ENTRADA;VISITANTE;SÉRVIA;9
BA;ENTRADA;VISITANTE;TAIWAN;2
BA;ENTRADA;VISITANTE;TRINIDAD E TOBAGO;2
BA;ENTRADA;VISITANTE;TUNÍSIA;3
BA;ENTRADA;VISITANTE;TURQUIA;10
BA;ENTRADA;VISITANTE;UCRÂNIA;8
BA;ENTRADA;VISITANTE;URUGUAI;1089
BA;ENTRADA;VISITANTE;VENEZUELA;38
BA;ENTRADA;VISITANTE;ÁFRICA DO SUL;2
BA;ENTRADA;VISITANTE;ÁUSTRIA;50
BA;ENTRADA;VISITANTE;ÍNDIA;7
BA;ENTRADA;VISITANTE;ALEMANHA;5
BA;ENTRADA;VISITANTE;ARGENTINA;52
BA;ENTRADA;VISITANTE;BÉLGICA;1
BA;ENTRADA;VISITANTE;CANADÁ;1
BA;ENTRADA;VISITANTE;CHILE;9
BA;ENTRADA;VISITANTE;CHINA;5
BA;ENTRADA;VISITANTE;DINAMARCA;1
BA;ENTRADA;VISITANTE;EQUADOR;1
BA;ENTRADA;VISITANTE;ESPANHA;4
BA;ENTRADA;VISITANTE;FRANÇA;9
BA;ENTRADA;VISITANTE;GRÉCIA;3
BA;ENTRADA;VISITANTE;ISRAEL;5
BA;ENTRADA;VISITANTE;ITÁLIA;13
BA;ENTRADA;VISITANTE;MÉXICO;2
BA;ENTRADA;VISITANTE;PAÍSES BAIXOS;1
BA;ENTRADA;VISITANTE;POLÔNIA;1
BA;ENTRADA;VISITANTE;PORTUGAL;17
BA;ENTRADA;VISITANTE;REINO UNIDO;1
BA;ENTRADA;VISITANTE;ROMÊNIA;1
BA;ENTRADA;VISITANTE;SUÉCIA;1
BA;ENTRADA;VISITANTE;SUÍÇA;1
BA;ENTRADA;VISITANTE;URUGUAI;6
BA;ENTRADA;VISITANTE;VENEZUELA;6
BA;ENTRADA;VISITANTE;ÁUSTRIA;4
BA;ENTRADA;VISITANTE;ARGENTINA;11
BA;ENTRADA;VISITANTE;BOLÍVIA;1
BA;ENTRADA;VISITANTE;FRANÇA;2
BA;ENTRADA;VISITANTE;ISRAEL;1
BA;ENTRADA;VISITANTE;ITÁLIA;1
BA;ENTRADA;VISITANTE;PANAMÁ;2
BA;ENTRADA;VISITANTE;PARAGUAI;1
BA;ENTRADA;VISITANTE;URUGUAI;1
BA;ENTRADA;VISITANTE;ARGENTINA;8
BA;ENTRADA;VISITANTE;CHILE;29
BA;ENTRADA;VISITANTE;URUGUAI;2
BA;ENTRADA;VISITANTE;ARGENTINA;1
BA;ENTRADA;VISITANTE;COLÔMBIA;1
BA;ENTRADA;OUTROS;BELARUS;1
BA;ENTRADA;OUTROS;BULGÁRIA;3
BA;ENTRADA;OUTROS;CAZAQUISTÃO;1
BA;ENTRADA;OUTROS;CHINA;20
BA;ENTRADA;OUTROS;CROÁCIA;3
