UF;NACIONALIDADE;CLASSIFICACAO;QTD
MA;HONDURAS;Residente;5
MA;ALEMANHA;Temporário;12
MA;NIGÉRIA;Residente;7
MA;POLÔNIA;Residente;9
MA;INDIA;Residente;8
MA;HONDURAS;Temporário;2
MA;PERU;Temporário;25
MA;ARGÉLIA;Residente;3
MA;SUÉCIA;Residente;9
MA;TURQUIA;Residente;8
MA;AUSTRÁLIA;Residente;5
MA;INDONÉSIA;Residente;5
MA;GUINÉ EQUATORIAL;Temporário;1
MA;RÚSSIA;Residente;11
MA;GANA;Residente;2
MA;CABO VERDE;Temporário;9
MA;DINAMARCA;Residente;6
MA;GUIANA;Residente;2
MA;GUINÉ;Residente;1
MA;PORTUGAL;Temporário;16
MA;ARGENTINA;Temporário;14
MA;LIECHTENSTEIN;Residente;1
MA;GRÉCIA;Temporário;1
MA;BOLÍVIA;Temporário;23
MA;CONGO;Temporário;7
MA;MACAU (R.A.E.);Residente;1
MA;AUSTRIA;Residente;11
MA;HAITI;Residente;8
MA;MARROCOS;Residente;7
MA;GRÉCIA;Residente;9
MA;MÉXICO;Temporário;9
MA;eritréia;Residente;1
MA;TUNÍSIA;Residente;5
MA;CORÉIA DO SUL;Residente;10
MA;HUNGRIA;Residente;2
MA;ROMÊNIA;Residente;2
MA;BENIN;Temporário;1
MA;COLÔMBIA;Provisório;4
MA;IRÃ;Residente;2
MA;CANADÁ;Temporário;4
MA;URUGUAI;Residente;40
MA;REP. DOMINICANA;Residente;13
MA;LETÔNIA;Residente;1
MA;ESLOVÁQUIA;Temporário;1
MA;ESTADOS UNIDOS;Temporário;5
MA;AUSTRIA;Temporário;1
MA;GUINÉ BISSAU;Provisório;1
MA;CHILE;Temporário;8
MA;PAQUISTÃO;Residente;6
MA;POLÔNIA;Temporário;1
MA;SÍRIA;Residente;12
MA;HAITI;Provisório;1
MA;CONGO;Residente;2
MA;REPÚBLICA TCHECA;Residente;1
MA;SUÉCIA;Temporário;1
MA;VIETINA;Temporário;1
MA;REINO UNIDO;Temporário;2
MA;COSTA RICA;Residente;6
MA;SURINAME;Residente;5
MA;COSTA RICA;Temporário;1
MA;ESPANHA;Temporário;4
MA;EGITO;Residente;5
MA;ITÁLIA;Temporário;8
MA;EQUADOR;Provisório;2
MA;SURINAME;Temporário;1
MA;MOÇAMBIQUE;Temporário;6
MA;SERRA LEOA;Residente;1
MA;JAMAICA;Residente;3
MA;REP. DOMINICANA;Temporário;1
MA;PANAMÁ;Residente;4
MA;MARROCOS;Provisório;2
MA;FILIPINAS;Residente;1
MA;JORDÂNIA;Residente;1
MA;NORUEGA;Residente;3
MA;SUÍCA;Temporário;1
MA;CAMARÕES;Residente;4
MA;RUANDA;Residente;1
MA;AFRICA DO SUL;Residente;1
MA;SAO TOMÉ E PRÍNCIPE;Residente;2
MA;RÚSSIA;Temporário;1
MA;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;1
MA;NORUEGA;Temporário;1
MA;BANGLADESH;Residente;2
MA;MADAGASCAR;Residente;1
MA;JAMAICA;Temporário;1
MA;NICARÁGUA;Residente;5
MA;NIGÉRIA;Temporário;1
MA;NICARÁGUA;Temporário;1
MA;APÁTRIDA;Residente;1
MA;DINAMARCA;Temporário;2
MA;SÉRVIA;Residente;1
MA;GUIANA;Temporário;1
MA;LUXEMBURGO;Residente;1
MA;FINLÂNDIA;Residente;3
MA;UCRÂNIA;Residente;1
MA;BENIN;Residente;2
MA;REP. DOMINICANA;Provisório;2
MA;MASCATE;Residente;1
MA;TOGO;Temporário;1
MA;ESLOVÊNIA;Residente;1
MA;PAQUISTÃO;Provisório;1
MA;MOLDOVA;Residente;1
MA;FINLÂNDIA;Temporário;1
MA;ESPANHA;Provisório;1
MA;PORTUGAL;Provisório;1
MA;ARGENTINA;Provisório;1
MA;NOVA ZELÂNDIA;Residente;1
MA;CROÁCIA;Residente;1
MA;PARAGUAI;Temporário;5
MA;NIGÉRIA;Provisório;1
MA;PERU;Provisório;1
MA;QUÊNIA;Temporário;1
MA;ROMÊNIA;Temporário;1
RS;QUÊNIA;Residente;1
RS;INDONÉSIA;Temporário;2
RS;LITUÂNIA;Temporário;1
RS;GUINÉ;Temporário;2
RS;LETÔNIA;Temporário;2
RS;ETIÓPIA;Temporário;2
RS;QUÊNIA;Temporário;1
RS;PALESTINA;Temporário;3
RS;ROMÊNIA;Provisório;1
RS;GÂMBIA;Temporário;2
RS;SOMÁLIA;Temporário;1
PA;PORTUGAL;Residente;1391
PA;JAPÃO;Residente;1785
PA;BOLÍVIA;Residente;172
PA;VENEZUELA;Residente;1872
PA;CANADÁ;Temporário;7
PA;CHILE;Temporário;22
PA;COLÔMBIA;Temporário;952
PA;CINGAPURA;Residente;1
PA;VENEZUELA;Temporário;1025
PA;COLÔMBIA;Residente;1441
PA;ARGENTINA;Residente;199
PA;ESTADOS UNIDOS;Residente;644
PA;ESPANHA;Residente;180
PA;HAITI;Temporário;45
PA;FILIPINAS;Temporário;96
PA;SENEGAL;Residente;87
PA;CANADÁ;Residente;78
PA;PERU;Residente;452
PA;REINO UNIDO;Residente;121
PA;CHINA;Residente;509
PA;FRANÇA;Residente;391
PA;CUBA;Residente;535
PA;ISRAEL;Residente;9
PA;EQUADOR;Temporário;28
PA;INFNI;Residente;4
PA;CHILE;Residente;107
PA;BÉLGICA;Residente;38
PA;BENIN;Residente;17
PA;REINO UNIDO;Temporário;29
PA;ITÁLIA;Residente;409
PA;ESTADOS UNIDOS;Temporário;100
PA;GRÉCIA;Residente;10
PA;MADAGASCAR;Temporário;18
PA;PAÍSES BAIXOS;Residente;163
PA;ARGÉLIA;Residente;4
PA;ARGENTINA;Temporário;29
PA;GUINÉ BISSAU;Residente;16
PA;UCRÂNIA;Residente;3
PA;CUBA;Provisório;315
PA;VENEZUELA;Provisório;261
PA;POLÔNIA;Temporário;26
PA;EQUADOR;Residente;30
PA;AFRICA DO SUL;Temporário;20
PA;SURINAME;Residente;89
PA;SUÍCA;Residente;108
PA;ALEMANHA;Residente;165
PA;ITÁLIA;Temporário;44
PA;NORUEGA;Temporário;21
PA;HONDURAS;Temporário;45
PA;PORTUGAL;Temporário;32
PA;BOLÍVIA;Temporário;44
PA;FILIPINAS;Residente;19
PA;SURINAME;Temporário;157
PA;PARAGUAI;Residente;65
PA;INDONÉSIA;Residente;22
PA;EL SALVADOR;Temporário;11
PA;LÍBANO;Residente;104
PA;PERU;Provisório;13
PA;DINAMARCA;Residente;15
PA;MÉXICO;Temporário;16
PA;PERU;Temporário;221
PA;UCRÂNIA;Temporário;14
PA;AUSTRÁLIA;Temporário;2
PA;SÍRIA;Residente;29
PA;SUÉCIA;Residente;20
PA;HONDURAS;Residente;9
PA;GUINÉ EQUATORIAL;Temporário;3
PA;JAPÃO;Temporário;17
PA;SENEGAL;Temporário;3
PA;CABO VERDE;Temporário;22
PA;ANGOLA;Temporário;33
PA;SANTA LÚCIA;Residente;4
PA;CHINA;Temporário;35
PA;CAZAQUISTÃO;Residente;1
PA;CORÉIA DO SUL;Residente;32
PA;FRANÇA;Temporário;24
PA;BULGÁRIA;Temporário;18
PA;INDIA;Residente;50
PA;NICARÁGUA;Residente;11
PA;GUIANA;Residente;7
PA;ANGOLA;Residente;29
PA;HUNGRIA;Residente;4
PA;CAMARÕES;Residente;5
PA;SAO TOMÉ E PRÍNCIPE;Residente;27
PA;URUGUAI;Residente;52
PA;SAO TOMÉ E PRÍNCIPE;Temporário;18
PA;HAITI;Residente;39
PA;MALTA;Residente;1
PA;AUSTRIA;Residente;16
PA;BURUNDI;Temporário;1
PA;CONGO;Temporário;12
PA;GUIANA FRANCESA;Residente;51
PA;RÚSSIA;Residente;15
PA;ARGENTINA;Provisório;4
PA;TUNÍSIA;Temporário;1
PA;ESLOVÁQUIA;Temporário;2
PA;GRÉCIA;Temporário;3
PA;QUÊNIA;Temporário;11
PA;MOÇAMBIQUE;Temporário;43
PA;COSTA RICA;Residente;14
PA;INDONÉSIA;Temporário;6
PA;REP. DOMINICANA;Temporário;2
PA;MÉXICO;Residente;47
PA;IRÃ;Residente;11
PA;AUSTRÁLIA;Residente;20
PA;MARROCOS;Residente;20
PA;BANGLADESH;Residente;11
PA;MOÇAMBIQUE;Residente;15
PA;CABO VERDE;Residente;14
PA;NIGÉRIA;Temporário;13
PA;FINLÂNDIA;Residente;5
PA;PAQUISTÃO;Temporário;4
PA;ALEMANHA;Temporário;5
PA;CUBA;Temporário;21
PA;IRLANDA;Residente;6
PA;PARAGUAI;Temporário;31
PA;PANAMÁ;Residente;15
PA;CROÁCIA;Temporário;9
PA;GABÃO;Temporário;10
PA;COLÔMBIA;Provisório;19
PA;TAILÂNDIA;Residente;1
PA;EL SALVADOR;Residente;16
PA;NORUEGA;Residente;15
PA;RUANDA;Residente;2
PA;JAMAICA;Residente;4
PA;NIGÉRIA;Residente;8
PA;GANA;Temporário;12
PA;CONGO;Provisório;1
PA;DINAMARCA;Temporário;3
PA;ANGOLA;Provisório;1
PA;ANTÍGUA;Temporário;1
PA;POLÔNIA;Residente;21
PA;SENEGAL;Provisório;3
PA;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;5
PA;PAÍSES BAIXOS;Temporário;6
PA;BENIN;Temporário;19
PA;HAITI;Provisório;1
PA;COSTA RICA;Temporário;2
PA;TUNÍSIA;Residente;5
PA;SAMOA OCIDENTAL;Temporário;1
PA;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;4
PA;LETÔNIA;Temporário;1
PA;GUINÉ;Provisório;3
PA;NOVA ZELÂNDIA;Residente;7
PA;CONGO;Residente;15
PA;ROMÊNIA;Temporário;5
PA;TOGO;Residente;4
PA;TAIWAN, PROVINCIA DA CHINA;Residente;2
PA;EGITO;Residente;13
PA;LIBÉRIA;Residente;1
PA;REP. DOMINICANA;Residente;15
PA;ESPANHA;Temporário;11
PA;BÉLGICA;Temporário;2
PA;REPÚBLICA TCHECA;Residente;6
PA;LÍBANO;Temporário;1
PA;ROMÊNIA;Residente;6
PA;URUGUAI;Temporário;5
PA;COSTA DO MARFIM;Residente;1
PA;CAMARÕES;Temporário;5
PA;PANAMÁ;Temporário;4
PA;GUINÉ;Residente;1
PA;BULGÁRIA;Residente;3
PA;ZIMBÁBUE;Temporário;4
PA;GUINÉ BISSAU;Temporário;10
PA;SAMOA AMERICANA;Temporário;1
PA;NICARÁGUA;Temporário;3
PA;BELIZE;Residente;1
PA;RÚSSIA;Provisório;1
PA;ITÁLIA;Provisório;1
PA;GUATEMALA;Residente;6
PA;PORTUGAL;Provisório;1
PA;NIGÉRIA;Provisório;3
PA;ESTADOS ASSOC. DAS ANTILHAS;Residente;1
PA;BANGLADESH;Temporário;3
PA;MAURÍCIO;Temporário;2
PA;RÚSSIA;Temporário;2
PA;INDIA;Temporário;7
PA;MALÁSIA;Residente;1
PA;REP. DOMINICANA;Provisório;2
PA;PAQUISTÃO;Residente;4
PA;ZÂMBIA;Residente;1
PA;BENIN;Provisório;1
PA;TURQUIA;Residente;6
PA;MALI;Temporário;1
PA;AUSTRIA;Temporário;3
PA;TUNÍSIA;Provisório;3
PA;GUIANA;Temporário;3
PA;MARROCOS;Provisório;12
PA;TURQUIA;Temporário;3
PA;AFRICA DO SUL;Residente;7
PA;QUIRGUISTÃO;Temporário;1
PA;GABÃO;Residente;2
PA;TRINIDAD E TOBAGO;Residente;3
PA;GUINÉ EQUATORIAL;Residente;1
PA;SUÉCIA;Temporário;3
PA;FRANÇA;Provisório;4
PA;SRI LANKA;Residente;1
PA;EGITO;Temporário;1
PA;MALÁSIA;Temporário;2
PA;TANZÂNIA;Residente;1
PA;VIETINA;Residente;1
PA;NAMÍBIA;Residente;1
PA;QUÊNIA;Residente;1
PA;BURKINA FASO;Temporário;1
PA;CROÁCIA;Residente;1
PA;CORÉIA DO SUL;Provisório;1
PA;MOLDOVA;Residente;2
PA;SUÍCA;Temporário;1
PA;UGANDA;Temporário;1
PA;JORDÂNIA;Residente;5
PA;TCHECOSLOVAQUIA;Residente;2
PA;MÉXICO;Provisório;1
PA;ANTILHAS HOLÂNDESAS;Residente;2
PA;CABO VERDE;Provisório;1
PA;GÂMBIA;Provisório;1
PA;MOLDOVA;Temporário;1
PA;CHIPRE;Temporário;1
PA;GUIANA;Provisório;2
PA;GUATEMALA;Temporário;1
PA;ESLOVÁQUIA;Residente;3
PA;BURUNDI;Residente;1
PA;SERRA LEOA;Provisório;1
PA;EQUADOR;Provisório;1
PA;NEPAL;Temporário;1
PA;LIBÉRIA;Provisório;1
PE;BOLÍVIA;Residente;163
PE;COLÔMBIA;Residente;1342
PE;CHINA;Residente;847
PE;PORTUGAL;Residente;1893
PE;VENEZUELA;Residente;1279
PE;COLÔMBIA;Temporário;973
PE;ITÁLIA;Residente;800
PE;FRANÇA;Residente;423
PE;ALEMANHA;Residente;745
PE;VENEZUELA;Temporário;402
PE;CUBA;Residente;534
PE;FILIPINAS;Temporário;235
PE;NOVA ZELÂNDIA;Residente;6
PE;BÉLGICA;Residente;86
PE;ESTADOS UNIDOS;Residente;687
PE;ANGOLA;Residente;77
PE;REINO UNIDO;Residente;223
PE;PAÍSES BAIXOS;Residente;162
PE;IRÃ;Residente;20
PE;CROÁCIA;Temporário;7
PE;ARGENTINA;Residente;1208
PE;UCRÂNIA;Temporário;17
PE;URUGUAI;Residente;240
PE;CANADÁ;Residente;106
PE;EQUADOR;Residente;51
PE;JAPÃO;Residente;213
PE;RÚSSIA;Residente;377
PE;ARGENTINA;Temporário;89
PE;TAIWAN, PROVINCIA DA CHINA;Residente;3
PE;SENEGAL;Residente;131
PE;ESTADOS UNIDOS;Temporário;165
PE;IRAQUE;Provisório;1
PE;SÍRIA;Residente;8
PE;INDIA;Temporário;124
PE;FRANÇA;Temporário;49
PE;CHILE;Temporário;42
PE;ROMÊNIA;Temporário;13
PE;PAQUISTÃO;Temporário;7
PE;SUÍCA;Residente;273
PE;INDONÉSIA;Temporário;30
PE;TUNÍSIA;Residente;6
PE;CHILE;Residente;218
PE;SÉRVIA;Residente;3
PE;CUBA;Provisório;193
PE;ROMÊNIA;Residente;9
PE;ESPANHA;Residente;347
PE;NORUEGA;Residente;30
PE;PERU;Temporário;78
PE;AUSTRIA;Residente;71
PE;POLÔNIA;Provisório;1
PE;PERU;Residente;275
PE;MOÇAMBIQUE;Temporário;40
PE;NICARÁGUA;Residente;16
PE;MÉXICO;Residente;64
PE;SUÍCA;Temporário;15
PE;PANAMÁ;Residente;16
PE;MÉXICO;Temporário;17
PE;PANAMÁ;Temporário;3
PE;BOLÍVIA;Temporário;27
PE;REINO UNIDO;Temporário;16
PE;PARAGUAI;Residente;86
PE;EL SALVADOR;Residente;20
PE;COSTA RICA;Residente;16
PE;GRÉCIA;Residente;53
PE;PAQUISTÃO;Residente;12
PE;PAÍSES BAIXOS;Temporário;26
PE;REP. DOMINICANA;Residente;5
PE;CANADÁ;Temporário;10
PE;GUINÉ BISSAU;Residente;40
PE;ITÁLIA;Temporário;97
PE;VENEZUELA;Provisório;24
PE;JAPÃO;Temporário;8
PE;HONDURAS;Residente;12
PE;PORTUGAL;Temporário;68
PE;ETIÓPIA;Temporário;5
PE;ANGOLA;Temporário;67
PE;CROÁCIA;Residente;11
PE;CABO VERDE;Residente;26
PE;ESPANHA;Temporário;29
PE;GUATEMALA;Temporário;9
PE;INDIA;Residente;26
PE;SUÉCIA;Residente;30
PE;AUSTRÁLIA;Residente;12
PE;CORÉIA DO SUL;Residente;40
PE;EGITO;Temporário;17
PE;TAILÂNDIA;Residente;2
PE;BURKINA FASO;Residente;1
PE;COSTA RICA;Temporário;5
PE;MARROCOS;Residente;16
PE;COLÔMBIA;Provisório;3
PE;CUBA;Temporário;28
PE;CABO VERDE;Temporário;22
PE;FINLÂNDIA;Residente;15
PE;HONDURAS;Temporário;18
PE;IRLANDA;Residente;30
PE;RÚSSIA;Temporário;13
PE;REPÚBLICA TCHECA;Residente;10
PE;BENIN;Temporário;13
PE;BELARUS;Residente;25
PE;SAN MARINO;Residente;1
PE;BANGLADESH;Residente;1
PE;PARAGUAI;Temporário;17
PE;ALEMANHA;Temporário;41
PE;CHINA;Temporário;51
PE;SURINAME;Residente;2
PE;NIGÉRIA;Temporário;20
PE;NIGÉRIA;Residente;13
PE;EQUADOR;Temporário;26
PE;NEPAL;Temporário;2
PE;RUANDA;Residente;1
PE;TURQUIA;Residente;21
PE;MOÇAMBIQUE;Residente;20
PE;GUATEMALA;Residente;6
PE;MYANMAR;Temporário;2
PE;FINLÂNDIA;Temporário;9
PE;POLÔNIA;Residente;30
PE;LÍBANO;Residente;14
PE;CINGAPURA;Temporário;2
PE;HUNGRIA;Residente;11
PE;POLÔNIA;Temporário;18
PE;EGITO;Residente;11
PE;ISRAEL;Residente;13
PE;CAMARÕES;Residente;7
PE;GUINÉ BISSAU;Temporário;6
PE;AFRICA DO SUL;Residente;5
PE;VIETINA;Temporário;2
PE;NICARÁGUA;Provisório;1
PE;CAMARÕES;Temporário;4
PE;RÚSSIA;Provisório;7
PE;CAZAQUISTÃO;Residente;2
PE;SENEGAL;Provisório;4
PE;GUIANA FRANCESA;Residente;3
PE;ISLÂNDIA;Residente;2
PE;BÉLGICA;Temporário;6
PE;CONGO;Residente;5
PE;CONGO;Temporário;4
PE;UGANDA;Residente;1
PE;FILIPINAS;Residente;7
PE;DINAMARCA;Residente;23
PE;GRÉCIA;Temporário;9
PE;ESLOVÁQUIA;Residente;8
PE;LETÔNIA;Temporário;11
PE;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;5
PE;BULGÁRIA;Temporário;5
PE;BARBADOS;Residente;5
PE;EGITO;Provisório;3
PE;BENIN;Residente;7
PE;GUINÉ;Provisório;1
PE;NICARÁGUA;Temporário;2
PE;LITUÂNIA;Residente;5
PE;MALTA;Residente;4
PE;INDONÉSIA;Residente;3
PE;UCRÂNIA;Residente;12
PE;HAITI;Residente;19
PE;MARROCOS;Provisório;1
PE;SAMOA OCIDENTAL;Residente;2
PE;BÓSNIA-HERZEGOVINA;Temporário;1
PE;DINAMARCA;Temporário;2
PE;IRÃ;Temporário;1
PE;TOGO;Residente;4
PE;AFEGANISTÃO;Temporário;1
PE;TCHECOSLOVAQUIA;Residente;1
PE;TOGO;Temporário;1
PE;GABÃO;Temporário;2
PE;TURQUIA;Temporário;1
PE;LETÔNIA;Residente;3
PE;TRINIDAD E TOBAGO;Residente;1
PE;BULGÁRIA;Residente;2
PE;GEÓRGIA;Temporário;1
PE;SÉRVIA;Temporário;1
PE;REP. DOMINICANA;Temporário;4
PE;PORTO RICO;Residente;1
PE;AUSTRÁLIA;Temporário;1
PE;AUSTRIA;Temporário;2
PE;LUXEMBURGO;Residente;4
PE;UZBEQUISTÃO;Residente;8
PE;APÁTRIDA;Residente;4
PE;TUNÍSIA;Temporário;2
PE;NORUEGA;Temporário;5
PE;eritréia;Residente;1
PE;ARGÉLIA;Residente;7
PE;SRI LANKA;Temporário;1
PE;INDIA;Provisório;1
PE;HUNGRIA;Temporário;2
PE;SUÉCIA;Temporário;2
PE;ARMÊNIA;Residente;1
PE;GANA;Temporário;1
PE;GUADALUPE;Temporário;1
PE;BURUNDI;Temporário;1
PE;SAO TOMÉ E PRÍNCIPE;Residente;1
PE;FRANÇA;Provisório;1
PE;BURKINA FASO;Temporário;1
PE;GANA;Residente;1
PE;IRAQUE;Residente;2
PE;SERVIA E MONTENEGRO;Residente;4
PE;QUÊNIA;Residente;2
PE;ARÁBIA SAUDITA;Residente;1
PE;URUGUAI;Temporário;1
PE;HAITI;Temporário;12
PE;VIETINA;Residente;1
PE;LITUÂNIA;Temporário;1
PE;MADAGASCAR;Temporário;3
PE;ESTÔNIA;Residente;1
PE;IÊMEN;Residente;1
PE;REPÚBLICA TCHECA;Temporário;2
PE;GÂMBIA;Residente;2
PE;SUDÃO;Temporário;1
PE;AFEGANISTÃO;Residente;1
PE;BURUNDI;Provisório;1
PE;LÍBIA;Residente;2
PE;ESLOVÊNIA;Residente;2
PE;NAMÍBIA;Temporário;1
PE;JAMAICA;Temporário;1
PE;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;2
PE;SÍRIA;Temporário;1
PE;BENIN;Provisório;1
PE;MALI;Residente;1
PE;MALÁSIA;Residente;1
PE;CHILE;Provisório;1
PE;BÓSNIA-HERZEGOVINA;Residente;1
PE;LUXEMBURGO;Temporário;1
PE;COSTA DO MARFIM;Residente;4
PE;CINGAPURA;Residente;1
PE;GABÃO;Residente;1
PE;EQUADOR;Provisório;1
PE;BERMUDAS;Residente;1
PE;SAO TOMÉ E PRÍNCIPE;Temporário;1
PE;MARROCOS;Temporário;1
PE;AZERBAIJÃO;Residente;2
ES;CUBA;Residente;266
ES;ESTADOS UNIDOS;Residente;415
ES;VENEZUELA;Temporário;919
ES;TUNÍSIA;Residente;10
ES;PORTUGAL;Residente;1162
ES;CHILE;Residente;327
ES;VENEZUELA;Residente;1238
ES;LÍBANO;Residente;60
ES;COLÔMBIA;Temporário;482
ES;COLÔMBIA;Residente;702
ES;JAPÃO;Residente;199
ES;CHINA;Residente;322
ES;BOLÍVIA;Residente;187
ES;REINO UNIDO;Residente;123
ES;FILIPINAS;Residente;40
ES;NORUEGA;Temporário;20
ES;ITÁLIA;Residente;762
ES;CUBA;Provisório;212
ES;REINO UNIDO;Temporário;99
ES;POLÔNIA;Temporário;18
ES;RÚSSIA;Residente;59
ES;NIGÉRIA;Residente;8
ES;HAITI;Residente;55
ES;PERU;Residente;255
ES;CHILE;Temporário;32
ES;GRÉCIA;Residente;32
ES;PARAGUAI;Residente;62
ES;SUÉCIA;Residente;24
ES;AUSTRÁLIA;Residente;26
ES;CHINA;Temporário;27
ES;PAÍSES BAIXOS;Residente;76
ES;MALTA;Temporário;1
ES;ANGOLA;Temporário;17
ES;POLÔNIA;Residente;48
ES;CORÉIA DO SUL;Residente;63
ES;BANGLADESH;Residente;53
ES;ALEMANHA;Residente;282
ES;FILIPINAS;Temporário;33
ES;ANGOLA;Residente;74
ES;ARGENTINA;Residente;548
ES;EQUADOR;Residente;61
ES;NIGÉRIA;Temporário;6
ES;SUÍCA;Residente;89
ES;ESTADOS UNIDOS;Temporário;68
ES;URUGUAI;Residente;147
ES;MÉXICO;Residente;62
ES;AFEGANISTÃO;Residente;7
ES;ARGENTINA;Temporário;47
ES;PORTUGAL;Temporário;83
ES;ESPANHA;Residente;233
ES;PARAGUAI;Temporário;17
ES;AFRICA DO SUL;Residente;12
ES;INDIA;Temporário;70
ES;BÉLGICA;Residente;43
ES;FRANÇA;Residente;184
ES;CANADÁ;Temporário;8
ES;VENEZUELA;Provisório;108
ES;LÍBIA;Residente;88
ES;EQUADOR;Temporário;18
ES;CONGO;Temporário;17
ES;BOLÍVIA;Temporário;39
ES;JORDÂNIA;Residente;9
ES;REPÚBLICA TCHECA;Residente;7
ES;GUINÉ BISSAU;Temporário;20
ES;MOÇAMBIQUE;Temporário;34
ES;MARROCOS;Residente;20
ES;TURQUIA;Residente;25
ES;UCRÂNIA;Temporário;9
ES;REP. DOMINICANA;Residente;6
ES;UCRÂNIA;Residente;13
ES;GUINÉ BISSAU;Residente;54
ES;MALÁSIA;Residente;8
ES;FINLÂNDIA;Temporário;6
ES;SÍRIA;Residente;43
ES;SENEGAL;Residente;50
ES;COSTA RICA;Residente;8
ES;CANADÁ;Residente;62
ES;NICARÁGUA;Residente;14
ES;EL SALVADOR;Residente;9
ES;PERU;Temporário;54
ES;ARGENTINA;Provisório;2
ES;BENIN;Temporário;5
ES;SUÉCIA;Temporário;13
ES;RÚSSIA;Temporário;11
ES;ARGÉLIA;Residente;20
ES;GANA;Temporário;7
ES;CROÁCIA;Residente;10
ES;HAITI;Temporário;16
ES;NORUEGA;Residente;30
ES;INDIA;Residente;42
ES;IRLANDA;Residente;9
ES;EGITO;Residente;25
ES;HONDURAS;Residente;7
ES;DINAMARCA;Residente;21
ES;MÉXICO;Temporário;13
ES;UZBEQUISTÃO;Residente;4
ES;CROÁCIA;Temporário;7
ES;ESPANHA;Temporário;17
ES;BENIN;Residente;6
ES;CAZAQUISTÃO;Residente;3
ES;LETÔNIA;Residente;3
ES;SÉRVIA;Residente;6
ES;AFRICA DO SUL;Temporário;14
ES;ETIÓPIA;Residente;3
ES;AUSTRIA;Residente;36
ES;ROMÊNIA;Residente;9
ES;CABO VERDE;Temporário;7
ES;ALBÂNIA;Residente;1
ES;CINGAPURA;Residente;11
ES;LITUÂNIA;Temporário;5
ES;MARROCOS;Provisório;8
ES;ISRAEL;Provisório;1
ES;ALEMANHA;Temporário;19
ES;ISLÂNDIA;Residente;3
ES;INDONÉSIA;Residente;8
ES;SAO TOMÉ E PRÍNCIPE;Temporário;1
ES;PALESTINA;Residente;21
ES;HONDURAS;Temporário;4
ES;NOVA ZELÂNDIA;Residente;8
ES;EGITO;Temporário;2
ES;CABO VERDE;Residente;19
ES;COSTA DO MARFIM;Residente;3
ES;ITÁLIA;Temporário;19
ES;HUNGRIA;Residente;6
ES;ARMÊNIA;Residente;3
ES;FINLÂNDIA;Residente;12
ES;COLÔMBIA;Provisório;8
ES;INDONÉSIA;Temporário;16
ES;MALTA;Residente;2
ES;MYANMAR;Temporário;1
ES;MOÇAMBIQUE;Residente;17
ES;BULGÁRIA;Residente;7
ES;MAURITÂNIA;Provisório;1
ES;CAMARÕES;Residente;3
ES;CUBA;Temporário;27
ES;ROMÊNIA;Temporário;5
ES;LITUÂNIA;Residente;3
ES;BARBADOS;Residente;1
ES;PAÍSES BAIXOS;Temporário;29
ES;MÉXICO;Provisório;1
ES;BANGLADESH;Temporário;9
ES;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;2
ES;CINGAPURA;Temporário;5
ES;CAMARÕES;Temporário;3
ES;SENEGAL;Provisório;1
ES;TCHECOSLOVAQUIA;Residente;1
ES;PANAMÁ;Residente;13
ES;URUGUAI;Temporário;4
ES;BÓSNIA-HERZEGOVINA;Residente;4
ES;REP. MONTENEGRO;Temporário;1
ES;BANGLADESH;Provisório;12
ES;MALÁSIA;Temporário;5
ES;GANA;Residente;3
ES;GRÉCIA;Temporário;2
ES;ZÂMBIA;Temporário;1
ES;TOGO;Temporário;1
ES;SERVIA E MONTENEGRO;Residente;2
ES;LETÔNIA;Temporário;4
ES;ZIMBÁBUE;Residente;2
ES;PAQUISTÃO;Residente;7
ES;SUÍCA;Temporário;1
ES;GANA;Provisório;1
ES;PAQUISTÃO;Temporário;2
ES;QUÊNIA;Residente;4
ES;JAPÃO;Temporário;1
ES;IRAQUE;Residente;2
ES;GABÃO;Temporário;5
ES;FRANÇA;Temporário;11
ES;CONGO;Residente;5
ES;ESLOVÁQUIA;Residente;3
ES;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;2
ES;TUNÍSIA;Provisório;3
ES;SAO TOMÉ E PRÍNCIPE;Residente;3
ES;GUIANA FRANCESA;Residente;2
ES;ISRAEL;Residente;8
ES;ESTADOS UNIDOS;Provisório;2
ES;ZÂMBIA;Residente;1
ES;IRLANDA;Temporário;2
ES;TRINIDAD E TOBAGO;Residente;1
ES;CAZAQUISTÃO;Temporário;1
ES;GÂMBIA;Residente;2
ES;IRÃ;Residente;1
ES;UNIÃO SOVIÉTICA;Residente;1
ES;BELARUS;Residente;3
ES;COSTA DO MARFIM;Temporário;2
ES;FRANÇA;Provisório;1
ES;GUIANA;Residente;2
ES;SUDÃO;Residente;2
ES;LIBÉRIA;Residente;1
ES;APÁTRIDA;Residente;3
ES;VIETINA;Residente;3
ES;ITÁLIA;Provisório;2
ES;BÉLGICA;Temporário;2
ES;DINAMARCA;Temporário;2
ES;CAMBOJA;Residente;1
ES;BURUNDI;Temporário;1
ES;HONG-KONG (R.A.E.);Residente;1
