UF;NACIONALIDADE;CLASSIFICACAO;QTD
RS;INDIA;Residente;44
RS;FILIPINAS;Temporário;12
RS;SENEGAL;Residente;3040
RS;NIGÉRIA;Temporário;68
RS;ITÁLIA;Residente;1128
RS;FILIPINAS;Residente;57
RS;AUSTRIA;Residente;79
RS;ARGENTINA;Temporário;846
RS;PARAGUAI;Residente;978
RS;AUSTRÁLIA;Residente;66
RS;RÚSSIA;Residente;140
RS;FINLÂNDIA;Residente;9
RS;ALEMANHA;Provisório;5
RS;CHINA;Residente;675
RS;PERU;Residente;924
RS;CUBA;Temporário;102
RS;ROMÊNIA;Residente;46
RS;SUÍCA;Residente;105
RS;REINO UNIDO;Residente;276
RS;CHINA;Temporário;63
RS;ESTADOS UNIDOS;Temporário;215
RS;BANGLADESH;Residente;245
RS;BENIN;Temporário;22
RS;REP. DOMINICANA;Provisório;106
RS;CABO VERDE;Residente;37
RS;UCRÂNIA;Residente;31
RS;AFEGANISTÃO;Temporário;8
RS;BOLÍVIA;Residente;367
RS;CANADÁ;Residente;134
RS;JAPÃO;Temporário;7
RS;APÁTRIDA;Residente;69
RS;PALESTINA;Residente;159
RS;CHILE;Temporário;140
RS;EGITO;Residente;38
RS;CORÉIA DO SUL;Residente;162
RS;NIGÉRIA;Residente;41
RS;PAÍSES BAIXOS;Residente;176
RS;BENIN;Residente;17
RS;GUATEMALA;Residente;27
RS;INDONÉSIA;Residente;15
RS;SENEGAL;Provisório;69
RS;IRLANDA;Residente;33
RS;URUGUAI;Temporário;72
RS;NOVA ZELÂNDIA;Residente;24
RS;AFEGANISTÃO;Residente;21
RS;SENEGAL;Temporário;70
RS;ISRAEL;Residente;33
RS;COSTA DO MARFIM;Residente;14
RS;GUATEMALA;Provisório;2
RS;PERU;Temporário;345
RS;MARROCOS;Provisório;53
RS;BELARUS;Residente;8
RS;SUÉCIA;Residente;49
RS;BÉLGICA;Residente;59
RS;HONDURAS;Residente;49
RS;REPÚBLICA TCHECA;Residente;12
RS;TAILÂNDIA;Residente;9
RS;COLÔMBIA;Provisório;90
RS;MÉXICO;Residente;178
RS;CONGO;Temporário;38
RS;NAMÍBIA;Temporário;2
RS;AFRICA DO SUL;Residente;22
RS;GABÃO;Temporário;4
RS;NICARÁGUA;Residente;47
RS;ITÁLIA;Temporário;48
RS;LÍBANO;Residente;121
RS;ANGOLA;Provisório;13
RS;IRAQUE;Residente;14
RS;HONDURAS;Temporário;14
RS;HUNGRIA;Residente;16
RS;COSTA RICA;Residente;38
RS;IRÃ;Residente;18
RS;CORÉIA DO SUL;Temporário;5
RS;TURQUIA;Temporário;4
RS;REP. DOMINICANA;Residente;160
RS;SURINAME;Residente;4
RS;EL SALVADOR;Residente;53
RS;NORUEGA;Residente;19
RS;ARGENTINA;Provisório;45
RS;PANAMÁ;Residente;42
RS;CROÁCIA;Residente;8
RS;LETÔNIA;Residente;7
RS;ANGOLA;Residente;128
RS;MÉXICO;Temporário;39
RS;ANGOLA;Temporário;242
RS;SAO TOMÉ E PRÍNCIPE;Temporário;6
RS;CONGO;Provisório;13
RS;FINLÂNDIA;Temporário;3
RS;PAQUISTÃO;Residente;51
RS;SANTA LÚCIA;Residente;1
RS;DINAMARCA;Residente;24
RS;ALBÂNIA;Residente;6
RS;MALÁSIA;Residente;41
RS;ESPANHA;Temporário;38
RS;MARROCOS;Temporário;2
RS;VIETINA;Residente;4
RS;TUNÍSIA;Provisório;19
RS;SERVIA E MONTENEGRO;Residente;15
RS;HAITI;Provisório;34
RS;CONGO;Residente;22
RS;MARROCOS;Residente;74
RS;ALEMANHA;Temporário;44
RS;SÉRVIA;Residente;6
RS;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;12
RS;PAQUISTÃO;Temporário;46
RS;GUINÉ BISSAU;Temporário;114
RS;GUINÉ;Residente;43
RS;TOGO;Residente;24
RS;SÍRIA;Residente;72
RS;HONG-KONG (R.A.E.);Residente;13
RS;GUINÉ BISSAU;Residente;109
RS;CABO VERDE;Temporário;34
RS;PERU;Provisório;26
RS;EQUADOR;Provisório;10
RS;INDIA;Temporário;16
RS;AUSTRIA;Temporário;5
RS;PORTUGAL;Temporário;37
RS;COSTA DO MARFIM;Temporário;4
RS;MOÇAMBIQUE;Residente;36
RS;FRANÇA;Temporário;27
RS;GANA;Residente;218
RS;CINGAPURA;Residente;3
RS;TURQUIA;Residente;64
RS;TCHECOSLOVAQUIA;Residente;6
RS;QUIRGUISTÃO;Temporário;1
RS;FILIPINAS;Provisório;13
RS;URUGUAI;Fronteiriço;7297
RS;GRÉCIA;Residente;57
RS;UCRÂNIA;Temporário;10
RS;INDIA;Provisório;1
RS;ESLOVÁQUIA;Residente;5
RS;ISLÂNDIA;Residente;1
RS;TAIWAN, PROVINCIA DA CHINA;Residente;17
RS;EL SALVADOR;Provisório;4
RS;SURINAME;Temporário;4
RS;LUXEMBURGO;Residente;4
RS;NEPAL;Residente;5
RS;CAMARÕES;Residente;9
RS;ARGÉLIA;Residente;4
RS;REP. MONTENEGRO;Residente;1
RS;PALESTINA;Provisório;12
RS;BUTÃO;Residente;3
RS;BULGÁRIA;Residente;8
RS;SERRA LEOA;Residente;7
RS;PAÍSES BAIXOS;Temporário;14
RS;DINAMARCA;Temporário;3
RS;SÍRIA;Provisório;1
RS;ARMÊNIA;Residente;3
RS;AUSTRÁLIA;Temporário;3
RS;GUIANA;Temporário;4
RS;TAIWAN, PROVINCIA DA CHINA;Temporário;2
RS;MALI;Residente;11
RS;GABÃO;Residente;1
RS;LÍBANO;Temporário;2
RS;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;3
RS;AFRICA DO SUL;Temporário;3
RS;LITUÂNIA;Residente;9
RS;UNIÃO SOVIÉTICA;Residente;11
RS;GUATEMALA;Temporário;9
RS;TUNÍSIA;Residente;36
RS;SUÍCA;Temporário;7
RS;BURKINA FASO;Residente;3
RS;GÂMBIA;Residente;21
RS;COSTA RICA;Temporário;9
RS;REINO UNIDO;Temporário;7
RS;POLÔNIA;Temporário;9
RS;ESTÔNIA;Residente;3
RS;MAURITÂNIA;Provisório;13
RS;QUIRGUISTÃO;Residente;1
RS;BÉLGICA;Temporário;3
RS;TRINIDAD E TOBAGO;Residente;3
RS;TOGO;Provisório;15
RS;GUINÉ EQUATORIAL;Residente;1
RS;ROMÊNIA;Temporário;6
RS;SUÉCIA;Temporário;5
RS;BENIN;Provisório;3
RS;SÉRVIA;Temporário;5
RS;ZIMBÁBUE;Residente;3
RS;BAHAMA,IS;Residente;1
RS;NORUEGA;Temporário;1
RS;GÂMBIA;Provisório;9
RS;URUGUAI;Provisório;76
RS;BÓSNIA-HERZEGOVINA;Residente;1
RS;RÚSSIA;Temporário;11
RS;VIETNAM DO NORTE;Residente;1
RS;ISRAEL;Temporário;4
RS;GANA;Provisório;99
RS;LÍBIA;Residente;4
RS;LÍBANO;Provisório;3
RS;ISRAEL;Provisório;2
RS;MAURITÂNIA;Residente;3
RS;TANZÂNIA;Residente;1
RS;BHUTAN;Residente;2
RS;MONGÓLIA;Temporário;2
RS;CAMBOJA;Residente;1
RS;MAURÍCIO;Residente;1
RS;SOMÁLIA;Residente;2
RS;MADAGASCAR;Temporário;3
RS;TRINIDAD E TOBAGO;Temporário;1
RS;VIETINA;Temporário;2
RS;BARBADOS;Residente;1
RS;UGANDA;Temporário;1
RS;LIBÉRIA;Residente;1
RS;MALTA;Residente;1
RS;GANA;Temporário;24
RS;CANADÁ;Temporário;4
RS;SAO TOMÉ E PRÍNCIPE;Residente;4
RS;GUINÉ EQUATORIAL;Temporário;4
RS;ESTADOS UNIDOS;Provisório;4
RS;EL SALVADOR;Temporário;2
RS;BANGLADESH;Temporário;14
RS;EMIRADOS ÁRABES;Temporário;1
RS;HONDURAS;Provisório;2
RS;ESPANHA;Provisório;2
RS;GRANADA;Residente;1
RS;SUAZILÂNDIA;Residente;1
RS;ETIÓPIA;Residente;1
RS;IÊMEN;Residente;9
PR;HAITI;Residente;19169
PR;JAPÃO;Residente;2805
PR;LÍBANO;Residente;3179
PR;VENEZUELA;Residente;50096
PR;PARAGUAI;Residente;12570
PR;BANGLADESH;Residente;618
PR;VENEZUELA;Provisório;1589
PR;BANGLADESH;Temporário;232
PR;ANGOLA;Residente;472
PR;BOLÍVIA;Residente;1032
PR;COLÔMBIA;Residente;3055
PR;ESPANHA;Residente;1225
PR;VENEZUELA;Temporário;46096
PR;ANGOLA;Temporário;393
PR;TAILÂNDIA;Residente;7
PR;CHILE;Residente;1597
PR;ARGENTINA;Residente;7266
PR;FRANÇA;Residente;745
PR;HAITI;Temporário;3218
PR;BANGLADESH;Provisório;98
PR;ESTADOS UNIDOS;Temporário;254
PR;COLÔMBIA;Temporário;2122
PR;BÉLGICA;Residente;151
PR;PORTUGAL;Residente;3615
PR;MAURITÂNIA;Provisório;85
PR;ROMÊNIA;Residente;102
PR;ALEMANHA;Residente;1525
PR;ITÁLIA;Residente;1629
PR;SUÍCA;Residente;273
PR;ARGENTINA;Temporário;351
PR;CUBA;Provisório;18137
PR;MÉXICO;Residente;338
PR;ARGENTINA;Provisório;28
PR;INDIA;Temporário;137
PR;BOLÍVIA;Temporário;292
PR;MARROCOS;Residente;231
PR;SENEGAL;Residente;833
PR;ESTADOS UNIDOS;Residente;1393
PR;FILIPINAS;Residente;138
PR;BENIN;Provisório;13
PR;PERU;Temporário;694
PR;EQUADOR;Temporário;188
PR;PAÍSES BAIXOS;Residente;534
PR;POLÔNIA;Residente;671
PR;CHINA;Residente;3112
PR;PERU;Residente;1658
PR;CANADÁ;Residente;230
PR;CUBA;Residente;1971
PR;REINO UNIDO;Residente;452
PR;IRÃ;Residente;87
PR;INDIA;Residente;316
PR;TURQUIA;Residente;115
PR;UCRÂNIA;Residente;169
PR;URUGUAI;Residente;1018
PR;TOGO;Provisório;35
PR;BOLÍVIA;Provisório;17
PR;PAQUISTÃO;Residente;126
PR;RÚSSIA;Residente;329
PR;SÍRIA;Residente;818
PR;BURKINA FASO;Residente;8
PR;GUINÉ BISSAU;Temporário;94
PR;FINLÂNDIA;Residente;36
PR;SERVIA E MONTENEGRO;Residente;49
PR;CUBA;Temporário;237
PR;AFRICA DO SUL;Residente;51
PR;JAPÃO;Temporário;47
PR;EQUADOR;Residente;274
PR;IRAQUE;Residente;39
PR;RÚSSIA;Provisório;48
PR;TUNÍSIA;Residente;76
PR;EGITO;Temporário;1
PR;CONGO;Residente;45
PR;MALTA;Residente;20
PR;CAMARÕES;Temporário;9
PR;CHILE;Temporário;208
PR;EGITO;Provisório;33
PR;INDIA;Provisório;1
PR;AUSTRIA;Residente;141
PR;TAIWAN, PROVINCIA DA CHINA;Temporário;16
PR;GABÃO;Residente;3
PR;CHILE;Provisório;5
PR;GUATEMALA;Residente;24
PR;GUATEMALA;Temporário;13
PR;BÉLGICA;Temporário;14
PR;JORDÂNIA;Residente;124
PR;MOLDOVA;Residente;3
PR;ISRAEL;Residente;54
PR;GANA;Provisório;145
PR;AUSTRÁLIA;Residente;80
PR;EGITO;Residente;292
PR;AFEGANISTÃO;Residente;66
PR;MÉXICO;Temporário;84
PR;CANADÁ;Temporário;9
PR;GEÓRGIA;Residente;6
PR;UCRÂNIA;Temporário;87
PR;INFNI;Residente;2
PR;MARROCOS;Temporário;4
PR;AFRICA DO SUL;Provisório;5
PR;COSTA DO MARFIM;Residente;12
PR;REP. DOMINICANA;Residente;78
PR;PORTUGAL;Temporário;70
PR;MOÇAMBIQUE;Temporário;146
PR;EQUADOR;Provisório;24
PR;DINAMARCA;Residente;72
PR;GRANADA;Residente;8
PR;SÍRIA;Provisório;20
PR;BENIN;Residente;49
PR;IRLANDA;Residente;35
PR;ALEMANHA;Temporário;67
PR;NEPAL;Residente;5
PR;PARAGUAI;Temporário;6687
PR;URUGUAI;Temporário;27
PR;CINGAPURA;Residente;9
PR;TOGO;Residente;25
PR;GUINÉ BISSAU;Residente;180
PR;COLÔMBIA;Provisório;160
PR;SUÉCIA;Residente;126
PR;GANA;Residente;95
PR;SÍRIA;Temporário;37
PR;TUNÍSIA;Provisório;53
PR;ANGOLA;Provisório;19
PR;PALESTINA;Residente;99
PR;SUÍCA;Temporário;21
PR;BULGÁRIA;Residente;13
PR;HUNGRIA;Residente;41
PR;COSTA RICA;Temporário;15
PR;DINAMARCA;Temporário;4
PR;MALI;Residente;14
PR;EL SALVADOR;Residente;65
PR;CONGO;Temporário;37
PR;COSTA DO MARFIM;Temporário;4
PR;ESLOVÁQUIA;Residente;15
PR;GRÉCIA;Residente;51
PR;GUINÉ;Residente;54
PR;MARROCOS;Provisório;122
PR;ITÁLIA;Temporário;37
PR;PARAGUAI;Provisório;26
PR;REP. DOMINICANA;Temporário;15
PR;NIGÉRIA;Residente;142
PR;JAMAICA;Temporário;4
PR;LÍBANO;Provisório;205
PR;MÉXICO;Provisório;5
PR;CAMARÕES;Residente;9
PR;BELARUS;Residente;26
PR;LUXEMBURGO;Residente;3
PR;LETÔNIA;Residente;13
PR;CORÉIA DO SUL;Residente;489
PR;NORUEGA;Residente;33
PR;ESTÔNIA;Residente;13
PR;REINO UNIDO;Temporário;8
PR;FINLÂNDIA;Temporário;17
PR;NIGÉRIA;Temporário;43
PR;CABO VERDE;Temporário;20
PR;REP. DOMINICANA;Provisório;79
PR;MAURÍCIO;Residente;2
PR;HAITI;Provisório;32
PR;GUINÉ EQUATORIAL;Residente;6
PR;MOÇAMBIQUE;Residente;49
PR;IÊMEN;Provisório;1
PR;LITUÂNIA;Residente;33
PR;NOVA ZELÂNDIA;Residente;30
PR;TCHECOSLOVAQUIA;Residente;10
PR;CABO VERDE;Residente;24
PR;ZÂMBIA;Temporário;1
PR;MADAGASCAR;Residente;3
PR;HONDURAS;Residente;22
PR;FRANÇA;Temporário;127
PR;ESLOVÊNIA;Temporário;1
PR;COSTA RICA;Residente;28
PR;SÉRVIA;Residente;17
PR;JAMAICA;Residente;1
PR;GUIANA;Residente;22
PR;TAIWAN, PROVINCIA DA CHINA;Residente;59
PR;GANA;Temporário;12
PR;ARGÉLIA;Residente;25
PR;REPÚBLICA TCHECA;Residente;24
PR;SERRA LEOA;Residente;102
PR;HONDURAS;Temporário;29
PR;GUIANA;Provisório;4
PR;MAURITÂNIA;Residente;11
PR;PAÍSES BAIXOS;Temporário;9
PR;GUINÉ EQUATORIAL;Temporário;8
PR;SAO TOMÉ E PRÍNCIPE;Residente;9
PR;PANAMÁ;Residente;39
PR;APÁTRIDA;Residente;118
PR;NEPAL;Temporário;5
PR;PERU;Provisório;32
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;8
PR;BENIN;Temporário;13
PR;TOGO;Temporário;14
PR;IUGUSLAVIA;Residente;1
PR;GÂMBIA;Residente;13
PR;SERRA LEOA;Provisório;16
PR;SENEGAL;Provisório;24
PR;MOÇAMBIQUE;Provisório;4
MT;APÁTRIDA;Residente;25
MT;VENEZUELA;Residente;11489
MT;VENEZUELA;Temporário;9909
MT;HAITI;Residente;4673
MT;EQUADOR;Temporário;17
MT;PORTUGAL;Residente;448
MT;ITÁLIA;Residente;198
MT;ESTADOS UNIDOS;Residente;283
MT;INDIA;Residente;21
MT;BOLÍVIA;Residente;1845
MT;PAÍSES BAIXOS;Residente;28
MT;PERU;Residente;265
MT;CUBA;Provisório;1006
MT;CUBA;Residente;222
MT;COLÔMBIA;Residente;430
MT;COLÔMBIA;Temporário;243
MT;COSTA DO MARFIM;Temporário;1
MT;NIGÉRIA;Residente;3
MT;BOLÍVIA;Temporário;1188
MT;CABO VERDE;Residente;7
MT;PARAGUAI;Residente;571
MT;AUSTRIA;Residente;14
MT;PARAGUAI;Temporário;168
MT;CHILE;Residente;87
MT;ARGENTINA;Residente;231
MT;RÚSSIA;Residente;9
MT;VENEZUELA;Provisório;878
MT;HAITI;Temporário;523
MT;DOMINICA;Provisório;7
MT;PERU;Temporário;89
MT;REP. DOMINICANA;Provisório;62
MT;JAPÃO;Residente;174
MT;COLÔMBIA;Provisório;104
MT;FRANÇA;Residente;85
MT;URUGUAI;Provisório;6
MT;ESPANHA;Residente;152
MT;MÉXICO;Temporário;11
MT;ANGOLA;Residente;17
MT;CORÉIA DO SUL;Residente;22
MT;ITÁLIA;Temporário;20
MT;ARGENTINA;Temporário;54
MT;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;4
MT;CANADÁ;Residente;28
MT;GUINÉ;Temporário;4
MT;GUINÉ BISSAU;Temporário;11
MT;PORTUGAL;Temporário;26
MT;VATICANO;Temporário;1
MT;JORDÂNIA;Residente;20
MT;BÉLGICA;Residente;17
MT;EQUADOR;Residente;35
MT;MOÇAMBIQUE;Residente;7
MT;LÍBANO;Residente;105
MT;CHILE;Provisório;11
MT;ALEMANHA;Residente;98
MT;REP. DOMINICANA;Residente;20
MT;EQUADOR;Provisório;25
MT;SENEGAL;Residente;68
MT;URUGUAI;Residente;66
MT;BOLÍVIA;Provisório;86
MT;GUINÉ BISSAU;Residente;15
MT;PARAGUAI;Provisório;5
MT;CHILE;Temporário;26
MT;MAURITÂNIA;Residente;1
MT;MÉXICO;Provisório;3
MT;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;3
MT;SUDÃO;Residente;17
MT;ANGOLA;Temporário;20
MT;REINO UNIDO;Residente;53
MT;ESTADOS UNIDOS;Temporário;49
MT;CONGO;Residente;2
MT;PERU;Provisório;23
MT;ESTÔNIA;Residente;2
MT;PAQUISTÃO;Temporário;2
MT;CUBA;Temporário;17
MT;GUINÉ;Residente;15
MT;EGITO;Residente;16
MT;SUÍCA;Residente;28
MT;ARGENTINA;Provisório;16
MT;MÉXICO;Residente;22
MT;CABO VERDE;Provisório;2
MT;CAZAQUISTÃO;Residente;1
MT;CHINA;Residente;81
MT;GANA;Residente;4
MT;IÊMEN;Residente;1
MT;POLÔNIA;Residente;15
MT;HUNGRIA;Provisório;1
MT;BANGLADESH;Residente;2
MT;HAITI;Provisório;11
MT;CONGO;Provisório;6
MT;SERVIA E MONTENEGRO;Residente;2
MT;TUNÍSIA;Residente;8
MT;GUINÉ BISSAU;Provisório;3
MT;EL SALVADOR;Residente;12
MT;MARROCOS;Residente;16
MT;MADAGASCAR;Residente;3
MT;FILIPINAS;Residente;9
MT;MARROCOS;Provisório;12
MT;IRÃ;Residente;8
MT;GUIANA;Residente;3
MT;BURKINA FASO;Residente;6
MT;UCRÂNIA;Residente;3
MT;GUIANA FRANCESA;Residente;7
MT;ROMÊNIA;Residente;8
MT;PANAMÁ;Temporário;4
MT;REP. DOMINICANA;Temporário;7
MT;BÉLGICA;Provisório;1
MT;FILIPINAS;Provisório;9
MT;ALEMANHA;Temporário;9
MT;SUÍCA;Provisório;1
MT;PALESTINA;Residente;5
MT;SÍRIA;Residente;9
MT;MOÇAMBIQUE;Temporário;12
MT;TURQUIA;Residente;6
MT;MOÇAMBIQUE;Provisório;1
MT;AUSTRÁLIA;Residente;8
MT;BOLÍVIA;Fronteiriço;35
MT;INDIA;Temporário;3
MT;CHINA;Temporário;8
MT;COSTA RICA;Provisório;1
MT;MALÁSIA;Temporário;2
MT;GUINÉ;Provisório;5
MT;AUSTRÁLIA;Temporário;2
MT;IRLANDA;Residente;6
MT;LITUÂNIA;Residente;2
MT;INDIA;Provisório;1
MT;FRANÇA;Temporário;4
MT;GRÉCIA;Residente;2
MT;PORTUGAL;Provisório;1
MT;SAMOA OCIDENTAL;Temporário;1
MT;BÉLGICA;Temporário;5
MT;GUATEMALA;Residente;2
MT;SENEGAL;Temporário;3
MT;SUÉCIA;Residente;2
MT;MAURITÂNIA;Provisório;1
MT;ESPANHA;Temporário;3
MT;VIETINA;Residente;1
MT;TRINIDAD E TOBAGO;Residente;1
MT;HONDURAS;Residente;4
MT;ESPANHA;Provisório;2
MT;FINLÂNDIA;Residente;2
MT;BANGLADESH;Temporário;1
MT;ISRAEL;Residente;2
MT;TOGO;Provisório;2
MT;BENIN;Temporário;1
MT;JAPÃO;Temporário;1
MT;IRAQUE;Residente;4
MT;SURINAME;Provisório;1
MT;TRINIDAD E TOBAGO;Provisório;1
MT;NICARÁGUA;Temporário;3
MT;HUNGRIA;Residente;4
MT;COSTA RICA;Residente;2
MT;MALTA;Residente;1
MT;DINAMARCA;Residente;3
MT;URUGUAI;Temporário;1
MT;ARGÉLIA;Provisório;1
MT;HUNGRIA;Temporário;1
MT;ARGÉLIA;Residente;3
MT;TUNÍSIA;Provisório;6
MT;ESLOVÊNIA;Residente;1
MT;NORUEGA;Residente;3
MT;TIMOR LESTE;Residente;1
MT;PANAMÁ;Residente;6
MT;JORDÂNIA;Provisório;3
MT;ITÁLIA;Provisório;1
MT;FILIPINAS;Temporário;1
MT;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;1
MT;ROMÊNIA;Temporário;2
MT;CAMARÕES;Residente;1
MT;AFRICA DO SUL;Provisório;2
MT;CORÉIA DO SUL;Temporário;5
MT;AFRICA DO SUL;Residente;3
MT;PAQUISTÃO;Residente;2
MT;RUANDA;Residente;1
MT;HONDURAS;Temporário;1
PR;LÍBIA;Residente;168
PR;CHINA;Provisório;16
PR;CORÉIA DO SUL;Temporário;25
PR;CROÁCIA;Residente;7
PR;SAO TOMÉ E PRÍNCIPE;Temporário;4
PR;INDONÉSIA;Residente;46
PR;CHINA;Temporário;196
PR;ESPANHA;Temporário;17
PR;RUANDA;Residente;3
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;44
PR;ESTADOS UNIDOS;Provisório;2
PR;ESPANHA;Provisório;11
PR;PALESTINA;Provisório;15
PR;RÚSSIA;Temporário;7
PR;CONGO;Provisório;17
PR;TAILÂNDIA;Temporário;2
PR;ISRAEL;Provisório;2
PR;NICARÁGUA;Residente;22
PR;AFEGANISTÃO;Temporário;14
PR;REP. MONTENEGRO;Residente;1
PR;IÊMEN;Residente;95
PR;SUDÃO;Residente;38
PR;GUIANA;Temporário;16
PR;QUIRGUISTÃO;Residente;5
PR;ETIÓPIA;Temporário;6
PR;PAQUISTÃO;Provisório;15
PR;PAQUISTÃO;Temporário;10
PR;QUÊNIA;Provisório;1
PR;SRI LANKA;Temporário;2
PR;GUIANA FRANCESA;Residente;10
PR;FIJI, ILHAS;Residente;1
PR;FILIPINAS;Temporário;9
PR;QUÊNIA;Residente;10
PR;DOMINICA;Provisório;2
PR;SURINAME;Temporário;4
PR;ISRAEL;Temporário;4
PR;VIETINA;Temporário;2
PR;NIGÉRIA;Provisório;26
PR;POLÔNIA;Temporário;11
PR;VIETINA;Residente;7
PR;MALÁSIA;Residente;16
PR;ARMÊNIA;Residente;1
PR;AUSTRIA;Temporário;6
PR;PARAGUAI;Fronteiriço;2952
PR;ANDORRA;Provisório;4
PR;TIMOR LESTE;Residente;5
PR;VIETNAM DO NORTE;Residente;2
PR;TURQUIA;Provisório;4
PR;NICARÁGUA;Provisório;9
PR;HONDURAS;Provisório;5
PR;TANZÂNIA;Residente;6
PR;IRÃ;Temporário;14
PR;BURUNDI;Residente;6
PR;ARÁBIA SAUDITA;Residente;4
PR;ANDORRA;Residente;2
PR;GUINÉ BISSAU;Provisório;2
PR;JAPÃO;Provisório;2
PR;QUÊNIA;Temporário;3
PR;GRÉCIA;Temporário;1
PR;TURCAS E CAICOS;Residente;2
PR;COSTA RICA;Provisório;7
PR;CAMARÕES;Provisório;27
PR;TRINIDAD E TOBAGO;Residente;1
PR;PORTO RICO;Residente;1
PR;UNIÃO SOVIÉTICA;Residente;6
PR;INDONÉSIA;Temporário;4
PR;HONG-KONG (R.A.E.);Residente;5
PR;UGANDA;Residente;1
PR;MONGÓLIA;Residente;2
PR;EMIRADOS ÁRABES;Residente;1
PR;ARGÉLIA;Provisório;3
PR;SÉRVIA;Temporário;1
PR;ISLÂNDIA;Residente;6
PR;KUAITE;Residente;2
PR;SURINAME;Residente;4
PR;BÓSNIA-HERZEGOVINA;Residente;2
PR;GUINÉ;Provisório;23
PR;FRANÇA;Provisório;2
PR;IRÃ;Provisório;6
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;6
PR;UCRÂNIA;Provisório;4
PR;ROMÊNIA;Temporário;4
PR;TURQUIA;Temporário;2
PR;ANTÍGUA;Residente;2
PR;TRINIDAD E TOBAGO;Temporário;1
PR;NICARÁGUA;Temporário;6
PR;LÍBIA;Provisório;1
PR;ITÁLIA;Provisório;2
PR;EL SALVADOR;Provisório;1
PR;BURUNDI;Temporário;2
PR;PALESTINA;Temporário;1
PR;NEPAL;Provisório;1
PR;ESLOVÁQUIA;Temporário;2
PR;NORUEGA;Temporário;2
PR;BUTÃO;Residente;2
PR;TAILÂNDIA;Provisório;1
PR;SUÉCIA;Temporário;7
PR;BARBADOS;Residente;2
PR;PANAMÁ;Temporário;8
PR;BURKINA FASO;Temporário;1
PR;BHUTAN;Residente;1
PR;AFRICA DO SUL;Temporário;1
PR;ZÂMBIA;Residente;2
PR;LÍBANO;Temporário;30
PR;SERRA LEOA;Temporário;6
PR;TRINIDAD E TOBAGO;Provisório;2
PR;JORDÂNIA;Temporário;2
PR;GRANADA;Provisório;1
PR;FILIPINAS;Provisório;3
PR;ESLOVÊNIA;Residente;6
PR;ETIÓPIA;Residente;2
PR;CROÁCIA;Temporário;1
PR;TONGA;Residente;1
PR;GABÃO;Temporário;5
PR;IRLANDA;Temporário;1
PR;MACAU (R.A.E.);Residente;1
PR;BOTSUANA;Provisório;1
PR;ALBÂNIA;Residente;3
PR;SURINAME;Provisório;3
PR;PORTUGAL;Provisório;1
PR;GUATEMALA;Provisório;1
SP;Montenegro;Residente;3
SP;ANDORRA;Residente;3
SP;REP. MONTENEGRO;Residente;3
SP;ANTARTICO BRITANICO,TERRITORIO;Residente;1
SP;GUIANA FRANCESA;Provisório;5
SP;BOTSUANA;Temporário;1
SP;MAURÍCIO;Temporário;42
RJ;PORTUGAL;Residente;56547
RJ;BOLÍVIA;Residente;1528
RJ;CHILE;Residente;2835
RJ;ARGENTINA;Residente;16113
RJ;ESPANHA;Residente;6639
RJ;CANADÁ;Residente;571
RJ;REPÚBLICA TCHECA;Residente;56
RJ;CHINA;Residente;5682
RJ;GRÉCIA;Residente;231
RJ;ALEMANHA;Residente;3429
RJ;CABO VERDE;Residente;125
RJ;ESTADOS UNIDOS;Residente;5531
RJ;PAÍSES BAIXOS;Residente;1057
RJ;LÍBANO;Residente;558
RJ;JAPÃO;Residente;2115
RJ;PERU;Residente;2918
RJ;FINLÂNDIA;Residente;122
RJ;SUÍCA;Residente;1124
RJ;AUSTRIA;Residente;445
RJ;ITÁLIA;Residente;6885
RJ;CUBA;Residente;826
RJ;COLÔMBIA;Residente;3208
RJ;LÍBIA;Residente;21
RJ;ANGOLA;Residente;2455
RJ;VENEZUELA;Residente;4506
RJ;LUXEMBURGO;Residente;9
RJ;URUGUAI;Residente;2259
RJ;FRANÇA;Residente;5413
RJ;INDIA;Residente;342
RJ;PARAGUAI;Residente;669
RJ;IRLANDA;Residente;159
RJ;HUNGRIA;Residente;132
RJ;REINO UNIDO;Residente;2424
RJ;BÉLGICA;Residente;516
RJ;GUINÉ;Residente;27
RJ;ROMÊNIA;Residente;158
RJ;GUATEMALA;Residente;58
RJ;SUÉCIA;Residente;458
RJ;HAITI;Residente;1450
RJ;MÉXICO;Residente;808
RJ;AFRICA DO SUL;Residente;151
RJ;NORUEGA;Residente;603
RJ;FILIPINAS;Residente;186
RJ;SENEGAL;Residente;345
RJ;DINAMARCA;Residente;318
RJ;AUSTRÁLIA;Residente;292
RJ;CROÁCIA;Residente;37
RJ;APÁTRIDA;Residente;89
RJ;TRINIDAD E TOBAGO;Residente;37
RJ;PALESTINA;Residente;27
RJ;RÚSSIA;Residente;1101
RJ;LITUÂNIA;Residente;63
RJ;GANA;Residente;112
