UF_ATENDIMENTO;TIPO;CLASSIFICACAO;NACIONALIDADE;TOTAL
DF;SAIDA;OUTROS;PAÍSES BAIXOS;1
DF;SAIDA;OUTROS;PERU;181
DF;SAIDA;OUTROS;PORTUGAL;287
DF;SAIDA;OUTROS;REPÚBLICA DOMINICANA;1
DF;SAIDA;OUTROS;ROMÊNIA;1
DF;SAIDA;OUTROS;RÚSSIA;19
DF;SAIDA;OUTROS;URUGUAI;7
DF;SAIDA;OUTROS;VENEZUELA;6
DF;SAIDA;OUTROS;ÁFRICA DO SUL;1
DF;SAIDA;OUTROS;PORTUGAL;4
DF;SAIDA;OUTROS;CUBA;1
DF;SAIDA;OUTROS;HUNGRIA;1
DF;SAIDA;OUTROS;SUÍÇA;1
DF;SAIDA;OUTROS;ARGENTINA;1
DF;SAIDA;OUTROS;COLÔMBIA;3
DF;SAIDA;OUTROS;CUBA;1
DF;SAIDA;OUTROS;ESTADOS UNIDOS;1
DF;SAIDA;OUTROS;FRANÇA;1
DF;SAIDA;OUTROS;ITÁLIA;1
DF;SAIDA;OUTROS;PERU;1
DF;SAIDA;OUTROS;PORTUGAL;1
DF;SAIDA;OUTROS;URUGUAI;1
DF;SAIDA;OUTROS;VENEZUELA;1
DF;SAIDA;OUTROS;ALEMANHA;18
DF;SAIDA;OUTROS;ARGENTINA;6
DF;SAIDA;OUTROS;AUSTRÁLIA;1
DF;SAIDA;OUTROS;BÉLGICA;6
DF;SAIDA;OUTROS;CANADÁ;3
DF;SAIDA;OUTROS;CHILE;6
DF;SAIDA;OUTROS;COLÔMBIA;9
DF;SAIDA;OUTROS;COSTA RICA;1
DF;SAIDA;OUTROS;CUBA;1
DF;SAIDA;OUTROS;EL SALVADOR;1
DF;SAIDA;OUTROS;ESPANHA;60
DF;SAIDA;OUTROS;ESTADOS UNIDOS;79
DF;SAIDA;OUTROS;FINLÂNDIA;2
DF;SAIDA;OUTROS;FRANÇA;12
DF;SAIDA;OUTROS;IRLANDA;14
DF;SAIDA;OUTROS;ITÁLIA;80
DF;SAIDA;OUTROS;JAPÃO;6
DF;SAIDA;OUTROS;LUXEMBURGO;5
DF;SAIDA;OUTROS;NORUEGA;1
DF;SAIDA;OUTROS;PANAMÁ;1
DF;SAIDA;OUTROS;PAÍSES BAIXOS;2
DF;SAIDA;OUTROS;PERU;10
DF;SAIDA;OUTROS;PORTUGAL;214
DF;SAIDA;OUTROS;REINO UNIDO;14
DF;SAIDA;OUTROS;ROMÊNIA;4
DF;SAIDA;OUTROS;RÚSSIA;2
DF;SAIDA;OUTROS;SUÉCIA;3
DF;SAIDA;OUTROS;SUÍÇA;15
DF;SAIDA;OUTROS;URUGUAI;2
DF;SAIDA;TEMPORÁRIO;ALEMANHA;3
DF;SAIDA;TEMPORÁRIO;CHINA;1
DF;SAIDA;TEMPORÁRIO;COLÔMBIA;9
DF;SAIDA;TEMPORÁRIO;COSTA RICA;2
DF;SAIDA;TEMPORÁRIO;CUBA;1
DF;SAIDA;TEMPORÁRIO;DINAMARCA;1
DF;SAIDA;TEMPORÁRIO;ESTADOS UNIDOS;6
DF;SAIDA;TEMPORÁRIO;FRANÇA;1
DF;SAIDA;TEMPORÁRIO;ITÁLIA;1
DF;SAIDA;TEMPORÁRIO;MOÇAMBIQUE;1
DF;SAIDA;TEMPORÁRIO;NORUEGA;1
DF;SAIDA;TEMPORÁRIO;PERU;1
DF;SAIDA;TEMPORÁRIO;PORTUGAL;2
DF;SAIDA;TEMPORÁRIO;SUÍÇA;1
DF;SAIDA;OUTROS;BRASIL;36775
ES;ENTRADA;VISITANTE;GRÉCIA;1
ES;ENTRADA;VISITANTE;ROMÊNIA;3
ES;ENTRADA;OUTROS;BULGÁRIA;16
ES;ENTRADA;OUTROS;CHINA;49
ES;ENTRADA;OUTROS;CHIPRE;1
ES;ENTRADA;OUTROS;CORÉIA DO SUL;25
ES;ENTRADA;OUTROS;CROÁCIA;1
ES;ENTRADA;OUTROS;EGITO;2
ES;ENTRADA;OUTROS;ETIÓPIA;5
ES;ENTRADA;OUTROS;FILIPINAS;303
ES;ENTRADA;OUTROS;GEÓRGIA;1
ES;ENTRADA;OUTROS;GRÉCIA;22
ES;ENTRADA;OUTROS;INDONÉSIA;41
ES;ENTRADA;OUTROS;ITÁLIA;9
ES;ENTRADA;OUTROS;LETÔNIA;2
ES;ENTRADA;OUTROS;MOLDÁVIA OU MOLDOVA;1
ES;ENTRADA;OUTROS;MONTENEGRO;9
ES;ENTRADA;OUTROS;MÉXICO;2
ES;ENTRADA;OUTROS;POLÔNIA;15
ES;ENTRADA;OUTROS;ROMÊNIA;12
ES;ENTRADA;OUTROS;RÚSSIA;12
ES;ENTRADA;OUTROS;TURQUIA;23
ES;ENTRADA;OUTROS;UCRÂNIA;64
ES;ENTRADA;OUTROS;BANGLADESH;7
ES;ENTRADA;OUTROS;CHINA;43
ES;ENTRADA;OUTROS;DINAMARCA;1
ES;ENTRADA;OUTROS;FILIPINAS;647
ES;ENTRADA;OUTROS;INDONÉSIA;2
ES;ENTRADA;OUTROS;MOLDÁVIA OU MOLDOVA;1
ES;ENTRADA;OUTROS;MYANMAR;64
ES;ENTRADA;OUTROS;PAQUISTÃO;10
ES;ENTRADA;OUTROS;RÚSSIA;36
ES;ENTRADA;OUTROS;SRI LANKA;33
ES;ENTRADA;OUTROS;VIETNÃ;28
ES;ENTRADA;OUTROS;ÍNDIA;288
ES;ENTRADA;OUTROS;BRASIL;10
ES;ENTRADA;OUTROS;ARÁBIA SAUDITA;1
ES;ENTRADA;OUTROS;CHINA;65
ES;ENTRADA;OUTROS;CUBA;25
ES;ENTRADA;OUTROS;JORDÂNIA;1
ES;ENTRADA;OUTROS;OMÃ;6
ES;ENTRADA;OUTROS;SRI LANKA;2
ES;ENTRADA;OUTROS;CHINA;189
ES;ENTRADA;TEMPORÁRIO;CHINA;34
ES;ENTRADA;TEMPORÁRIO;ETIÓPIA;1
ES;ENTRADA;OUTROS;BRASIL;2
ES;SAIDA;OUTROS;BULGÁRIA;1
ES;SAIDA;OUTROS;CHINA;33
ES;SAIDA;OUTROS;CHIPRE;1
ES;SAIDA;OUTROS;CORÉIA DO SUL;28
ES;SAIDA;OUTROS;EGITO;4
ES;SAIDA;OUTROS;ETIÓPIA;1
ES;SAIDA;OUTROS;FILIPINAS;289
ES;SAIDA;OUTROS;GEÓRGIA;1
ES;SAIDA;OUTROS;GRÉCIA;22
ES;SAIDA;OUTROS;INDONÉSIA;40
ES;SAIDA;OUTROS;LETÔNIA;3
ES;SAIDA;OUTROS;MOLDÁVIA OU MOLDOVA;1
ES;SAIDA;OUTROS;MONTENEGRO;1
ES;SAIDA;OUTROS;POLÔNIA;1
ES;SAIDA;OUTROS;ROMÊNIA;3
ES;SAIDA;OUTROS;RÚSSIA;18
ES;SAIDA;OUTROS;TURCOMENISTÃO;1
ES;SAIDA;OUTROS;TURQUIA;13
ES;SAIDA;OUTROS;UCRÂNIA;60
ES;SAIDA;OUTROS;BANGLADESH;1
ES;SAIDA;OUTROS;CHINA;23
ES;SAIDA;OUTROS;DINAMARCA;1
ES;SAIDA;OUTROS;FILIPINAS;639
ES;SAIDA;OUTROS;GRÉCIA;6
ES;SAIDA;OUTROS;INDONÉSIA;5
ES;SAIDA;OUTROS;MOLDÁVIA OU MOLDOVA;1
ES;SAIDA;OUTROS;MYANMAR;59
ES;SAIDA;OUTROS;RÚSSIA;50
ES;SAIDA;OUTROS;SRI LANKA;12
ES;SAIDA;OUTROS;UCRÂNIA;19
ES;SAIDA;OUTROS;ÍNDIA;207
ES;SAIDA;OUTROS;COLÔMBIA;10
ES;SAIDA;OUTROS;ARÁBIA SAUDITA;1
ES;SAIDA;OUTROS;CHINA;43
ES;SAIDA;OUTROS;JORDÂNIA;1
ES;SAIDA;OUTROS;OMÃ;6
ES;SAIDA;OUTROS;SRI LANKA;1
ES;SAIDA;OUTROS;CHINA;183
ES;SAIDA;TEMPORÁRIO;CHINA;10
GO;ENTRADA;OUTROS;BRASIL;2
GO;ENTRADA;OUTROS;BRASIL;20
GO;SAIDA;OUTROS;BRASIL;11
MA;ENTRADA;VISITANTE;ALEMANHA;5
MA;ENTRADA;VISITANTE;ARGENTINA;3
MA;ENTRADA;VISITANTE;FRANÇA;1
MA;ENTRADA;VISITANTE;HONDURAS;1
MA;ENTRADA;VISITANTE;ITÁLIA;1
MA;ENTRADA;VISITANTE;PERU;8
MA;ENTRADA;VISITANTE;SUÍÇA;1
MA;ENTRADA;VISITANTE;URUGUAI;3
MA;ENTRADA;VISITANTE;VENEZUELA;1
MA;ENTRADA;VISITANTE;ÍNDIA;1
MA;ENTRADA;OUTROS;FILIPINAS;6
MA;ENTRADA;OUTROS;GRÉCIA;8
MA;ENTRADA;OUTROS;RÚSSIA;1
MA;ENTRADA;OUTROS;TURQUIA;11
MA;ENTRADA;OUTROS;BANGLADESH;2
MA;ENTRADA;OUTROS;CORÉIA DO SUL;2
MA;ENTRADA;OUTROS;EGITO;1
MA;ENTRADA;OUTROS;FILIPINAS;129
MA;ENTRADA;OUTROS;GEÓRGIA;2
MA;ENTRADA;OUTROS;MYANMAR;9
MA;ENTRADA;OUTROS;SRI LANKA;1
MA;ENTRADA;OUTROS;TANZÂNIA;1
MA;ENTRADA;OUTROS;TURQUIA;13
MA;ENTRADA;OUTROS;UCRÂNIA;1
MA;ENTRADA;OUTROS;VIETNÃ;8
MA;ENTRADA;OUTROS;ÍNDIA;89
MA;ENTRADA;OUTROS;BRASIL;2
MA;ENTRADA;OUTROS;CHINA;24
MA;ENTRADA;OUTROS;BRASIL;102
MA;SAIDA;VISITANTE;ESTADOS UNIDOS;1
MA;SAIDA;OUTROS;CORÉIA DO SUL;5
MA;SAIDA;OUTROS;EGITO;1
MA;SAIDA;OUTROS;FILIPINAS;28
MA;SAIDA;OUTROS;GRÉCIA;1
MA;SAIDA;OUTROS;UCRÂNIA;1
MA;SAIDA;OUTROS;VIETNÃ;1
MA;SAIDA;OUTROS;BANGLADESH;1
MA;SAIDA;OUTROS;FILIPINAS;34
MA;SAIDA;OUTROS;RÚSSIA;1
MA;SAIDA;OUTROS;TANZÂNIA;1
MA;SAIDA;OUTROS;UCRÂNIA;1
MA;SAIDA;OUTROS;VIETNÃ;7
MA;SAIDA;OUTROS;ÍNDIA;54
MA;SAIDA;OUTROS;BRASIL;9
MA;SAIDA;OUTROS;ESTADOS UNIDOS;3
MA;SAIDA;OUTROS;CHINA;2
MA;SAIDA;OUTROS;BRASIL;6
MG;ENTRADA;PERMANENTE;ALEMANHA;12
MG;ENTRADA;PERMANENTE;ARGENTINA;63
MG;ENTRADA;PERMANENTE;AUSTRÁLIA;2
MG;ENTRADA;PERMANENTE;BÉLGICA;1
MG;ENTRADA;PERMANENTE;CABO VERDE;2
MG;ENTRADA;PERMANENTE;CANADÁ;2
MG;ENTRADA;PERMANENTE;CHILE;30
MG;ENTRADA;PERMANENTE;CHINA;7
MG;ENTRADA;PERMANENTE;COLÔMBIA;94
MG;ENTRADA;PERMANENTE;CORÉIA DO SUL;2
MG;ENTRADA;PERMANENTE;COSTA RICA;1
MG;ENTRADA;PERMANENTE;CUBA;17
MG;ENTRADA;PERMANENTE;DINAMARCA;1
MG;ENTRADA;PERMANENTE;EL SALVADOR;3
MG;ENTRADA;PERMANENTE;EQUADOR;14
MG;ENTRADA;PERMANENTE;ESLOVÁQUIA;4
MG;ENTRADA;PERMANENTE;ESPANHA;10
MG;ENTRADA;PERMANENTE;ESTADOS UNIDOS;24
MG;ENTRADA;PERMANENTE;FRANÇA;15
MG;ENTRADA;PERMANENTE;GRÉCIA;1
MG;ENTRADA;PERMANENTE;GUATEMALA;1
MG;ENTRADA;PERMANENTE;HAITI;1
MG;ENTRADA;PERMANENTE;HONDURAS;4
MG;ENTRADA;PERMANENTE;IRLANDA;2
MG;ENTRADA;PERMANENTE;ISRAEL;1
MG;ENTRADA;PERMANENTE;ITÁLIA;28
MG;ENTRADA;PERMANENTE;JAPÃO;1
MG;ENTRADA;PERMANENTE;LUXEMBURGO;2
MG;ENTRADA;PERMANENTE;MÉXICO;2
MG;ENTRADA;PERMANENTE;NICARÁGUA;1
MG;ENTRADA;PERMANENTE;NORUEGA;1
MG;ENTRADA;PERMANENTE;NOVA ZELÂNDIA;2
MG;ENTRADA;PERMANENTE;PANAMÁ;13
MG;ENTRADA;PERMANENTE;PAÍSES BAIXOS;1
MG;ENTRADA;PERMANENTE;PERU;4
MG;ENTRADA;PERMANENTE;POLÔNIA;2
MG;ENTRADA;PERMANENTE;PORTUGAL;55
MG;ENTRADA;PERMANENTE;REINO UNIDO;6
MG;ENTRADA;PERMANENTE;REPÚBLICA DOMINICANA;2
MG;ENTRADA;PERMANENTE;REPÚBLICA TCHECA;1
MG;ENTRADA;PERMANENTE;RÚSSIA;1
MG;ENTRADA;PERMANENTE;SUÍÇA;2
MG;ENTRADA;PERMANENTE;URUGUAI;3
MG;ENTRADA;PERMANENTE;VENEZUELA;2
MG;ENTRADA;PERMANENTE;ÁFRICA DO SUL;2
MG;ENTRADA;PERMANENTE;ÍNDIA;1
MG;ENTRADA;VISITANTE;ALEMANHA;38
MG;ENTRADA;VISITANTE;ANGOLA;1
MG;ENTRADA;VISITANTE;ARGENTINA;355
MG;ENTRADA;VISITANTE;AUSTRÁLIA;13
MG;ENTRADA;VISITANTE;BÉLGICA;12
MG;ENTRADA;VISITANTE;CABO VERDE;2
MG;ENTRADA;VISITANTE;CANADÁ;9
MG;ENTRADA;VISITANTE;CHILE;125
MG;ENTRADA;VISITANTE;CHINA;4
MG;ENTRADA;VISITANTE;COLÔMBIA;58
MG;ENTRADA;VISITANTE;COSTA RICA;3
MG;ENTRADA;VISITANTE;CROÁCIA;2
MG;ENTRADA;VISITANTE;CUBA;5
MG;ENTRADA;VISITANTE;DINAMARCA;2
MG;ENTRADA;VISITANTE;EL SALVADOR;3
MG;ENTRADA;VISITANTE;EQUADOR;19
MG;ENTRADA;VISITANTE;ESLOVÁQUIA;1
MG;ENTRADA;VISITANTE;ESLOVÊNIA;2
MG;ENTRADA;VISITANTE;ESPANHA;30
MG;ENTRADA;VISITANTE;ESTADOS UNIDOS;194
MG;ENTRADA;VISITANTE;ESTÔNIA;1
MG;ENTRADA;VISITANTE;FRANÇA;42
MG;ENTRADA;VISITANTE;GRÉCIA;1
MG;ENTRADA;VISITANTE;GUATEMALA;2
MG;ENTRADA;VISITANTE;HAITI;1
MG;ENTRADA;VISITANTE;HONDURAS;9
MG;ENTRADA;VISITANTE;IRLANDA;16
MG;ENTRADA;VISITANTE;ISRAEL;2
MG;ENTRADA;VISITANTE;ITÁLIA;46
MG;ENTRADA;VISITANTE;LUXEMBURGO;4
MG;ENTRADA;VISITANTE;MACAU (R.A.E.);3
MG;ENTRADA;VISITANTE;MÉXICO;7
MG;ENTRADA;VISITANTE;NORUEGA;3
MG;ENTRADA;VISITANTE;NOVA ZELÂNDIA;5
MG;ENTRADA;VISITANTE;PANAMÁ;6
MG;ENTRADA;VISITANTE;PAÍSES BAIXOS;14
MG;ENTRADA;VISITANTE;PERU;5
MG;ENTRADA;VISITANTE;POLÔNIA;6
MG;ENTRADA;VISITANTE;PORTUGAL;281
MG;ENTRADA;VISITANTE;REINO UNIDO;26
MG;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;1
MG;ENTRADA;VISITANTE;REPÚBLICA TCHECA;2
MG;ENTRADA;VISITANTE;ROMÊNIA;1
MG;ENTRADA;VISITANTE;SUÉCIA;10
MG;ENTRADA;VISITANTE;SUÍÇA;25
MG;ENTRADA;VISITANTE;UCRÂNIA;2
MG;ENTRADA;VISITANTE;URUGUAI;1
MG;ENTRADA;VISITANTE;VENEZUELA;9
MG;ENTRADA;VISITANTE;ÁUSTRIA;3
MG;ENTRADA;VISITANTE;ÍNDIA;1
MG;ENTRADA;VISITANTE;ALEMANHA;6
MG;ENTRADA;VISITANTE;ARGENTINA;9
MG;ENTRADA;VISITANTE;AUSTRÁLIA;3
MG;ENTRADA;VISITANTE;BÉLGICA;2
MG;ENTRADA;VISITANTE;CANADÁ;1
MG;ENTRADA;VISITANTE;CHILE;19
MG;ENTRADA;VISITANTE;CHINA;3
MG;ENTRADA;VISITANTE;COLÔMBIA;3
MG;ENTRADA;VISITANTE;COSTA RICA;1
MG;ENTRADA;VISITANTE;DINAMARCA;1
MG;ENTRADA;VISITANTE;EL SALVADOR;1
MG;ENTRADA;VISITANTE;EQUADOR;8
MG;ENTRADA;VISITANTE;ESPANHA;2
MG;ENTRADA;VISITANTE;ESTADOS UNIDOS;8
MG;ENTRADA;VISITANTE;FRANÇA;10
MG;ENTRADA;VISITANTE;IRLANDA;1
MG;ENTRADA;VISITANTE;ITÁLIA;10
MG;ENTRADA;VISITANTE;MÉXICO;6
MG;ENTRADA;VISITANTE;NICARÁGUA;1
MG;ENTRADA;VISITANTE;NOVA ZELÂNDIA;1
MG;ENTRADA;VISITANTE;PANAMÁ;1
MG;ENTRADA;VISITANTE;PERU;1
MG;ENTRADA;VISITANTE;POLÔNIA;1
MG;ENTRADA;VISITANTE;PORTUGAL;10
MG;ENTRADA;VISITANTE;REINO UNIDO;5
MG;ENTRADA;VISITANTE;SUÉCIA;2
MG;ENTRADA;VISITANTE;SUÍÇA;1
MG;ENTRADA;VISITANTE;TAIWAN;1
MG;ENTRADA;VISITANTE;VENEZUELA;1
MG;ENTRADA;VISITANTE;ÁFRICA DO SUL;1
MG;ENTRADA;VISITANTE;ÁUSTRIA;2
MG;ENTRADA;VISITANTE;ARGENTINA;3
MG;ENTRADA;OUTROS;CHILE;1
MG;ENTRADA;OUTROS;CORÉIA DO SUL;1
MG;ENTRADA;OUTROS;FRANÇA;3
MG;ENTRADA;OUTROS;SENEGAL;1
MG;ENTRADA;OUTROS;ARGENTINA;1
MG;ENTRADA;OUTROS;CHILE;1
MG;ENTRADA;OUTROS;ESTADOS UNIDOS;1
MG;ENTRADA;OUTROS;ITÁLIA;4
MG;ENTRADA;OUTROS;PORTUGAL;3
MG;ENTRADA;OUTROS;BRASIL;190
MG;ENTRADA;OUTROS;ALEMANHA;3
MG;ENTRADA;OUTROS;ARGENTINA;12
MG;ENTRADA;OUTROS;BRASIL;161
MG;ENTRADA;OUTROS;CANADÁ;1
MG;ENTRADA;OUTROS;CHILE;66
MG;ENTRADA;OUTROS;COLÔMBIA;15
MG;ENTRADA;OUTROS;COSTA RICA;2
MG;ENTRADA;OUTROS;DINAMARCA;1
MG;ENTRADA;OUTROS;EL SALVADOR;1
MG;ENTRADA;OUTROS;EQUADOR;2
MG;ENTRADA;OUTROS;ESPANHA;4
MG;ENTRADA;OUTROS;ESTADOS UNIDOS;35
MG;ENTRADA;OUTROS;FRANÇA;2
MG;ENTRADA;OUTROS;ITÁLIA;1
MG;ENTRADA;OUTROS;NICARÁGUA;1
MG;ENTRADA;OUTROS;PANAMÁ;149
MG;ENTRADA;OUTROS;PORTUGAL;508
MG;ENTRADA;OUTROS;REINO UNIDO;2
MG;ENTRADA;OUTROS;URUGUAI;4
MG;ENTRADA;OUTROS;PANAMÁ;1
MG;ENTRADA;OUTROS;PORTUGAL;6
MG;ENTRADA;OUTROS;BRASIL;7
MG;ENTRADA;OUTROS;CONGO;2
MG;ENTRADA;OUTROS;ESTADOS UNIDOS;1
MG;ENTRADA;OUTROS;ALEMANHA;1
MG;ENTRADA;OUTROS;CHILE;1
MG;ENTRADA;OUTROS;COLÔMBIA;4
MG;ENTRADA;OUTROS;EL SALVADOR;1
MG;ENTRADA;OUTROS;HONDURAS;1
MG;ENTRADA;OUTROS;PANAMÁ;1
MG;ENTRADA;OUTROS;ALEMANHA;7
MG;ENTRADA;OUTROS;ARGENTINA;5
MG;ENTRADA;OUTROS;BÉLGICA;1
MG;ENTRADA;OUTROS;CHILE;3
MG;ENTRADA;OUTROS;COLÔMBIA;2
MG;ENTRADA;OUTROS;DINAMARCA;1
MG;ENTRADA;OUTROS;ESPANHA;10
MG;ENTRADA;OUTROS;ESTADOS UNIDOS;19
MG;ENTRADA;OUTROS;FRANÇA;4
MG;ENTRADA;OUTROS;IRLANDA;3
MG;ENTRADA;OUTROS;ITÁLIA;52
MG;ENTRADA;OUTROS;PANAMÁ;1
MG;ENTRADA;OUTROS;PAÍSES BAIXOS;2
MG;ENTRADA;OUTROS;PORTUGAL;196
MG;ENTRADA;OUTROS;REINO UNIDO;5
MG;ENTRADA;OUTROS;REPÚBLICA TCHECA;1
MG;ENTRADA;OUTROS;SUÉCIA;1
MG;ENTRADA;OUTROS;SUÍÇA;7
MG;ENTRADA;OUTROS;SÉRVIA;2
MG;ENTRADA;OUTROS;ÁUSTRIA;1
MG;ENTRADA;OUTROS;BRASIL;10
MG;ENTRADA;TEMPORÁRIO;AUSTRÁLIA;1
MG;ENTRADA;TEMPORÁRIO;BELARUS;1
MG;ENTRADA;TEMPORÁRIO;BÉLGICA;1
MG;ENTRADA;TEMPORÁRIO;CABO VERDE;1
MG;ENTRADA;TEMPORÁRIO;CHILE;1
MG;ENTRADA;TEMPORÁRIO;CHINA;1
MG;ENTRADA;TEMPORÁRIO;COLÔMBIA;1
MG;ENTRADA;TEMPORÁRIO;CUBA;3
MG;ENTRADA;TEMPORÁRIO;ESTADOS UNIDOS;1
MG;ENTRADA;TEMPORÁRIO;FRANÇA;84
MG;ENTRADA;TEMPORÁRIO;GUATEMALA;1
MG;ENTRADA;TEMPORÁRIO;GUINÉ BISSAU;2
MG;ENTRADA;TEMPORÁRIO;ITÁLIA;5
MG;ENTRADA;TEMPORÁRIO;MÉXICO;2
MG;ENTRADA;TEMPORÁRIO;PANAMÁ;2
MG;ENTRADA;TEMPORÁRIO;PAÍSES BAIXOS;1
MG;ENTRADA;TEMPORÁRIO;PORTUGAL;2
MG;ENTRADA;TEMPORÁRIO;SUÍÇA;1
MG;ENTRADA;OUTROS;BRASIL;21221
MG;SAIDA;PERMANENTE;ALEMANHA;14
MG;SAIDA;PERMANENTE;ARGENTINA;14
MG;SAIDA;PERMANENTE;AUSTRÁLIA;1
MG;SAIDA;PERMANENTE;BÉLGICA;6
MG;SAIDA;PERMANENTE;CANADÁ;1
MG;SAIDA;PERMANENTE;CHILE;24
MG;SAIDA;PERMANENTE;CHINA;7
MG;SAIDA;PERMANENTE;COLÔMBIA;28
MG;SAIDA;PERMANENTE;CORÉIA DO SUL;1
MG;SAIDA;PERMANENTE;CUBA;11
MG;SAIDA;PERMANENTE;DINAMARCA;1
MG;SAIDA;PERMANENTE;EQUADOR;6
MG;SAIDA;PERMANENTE;ESPANHA;3
MG;SAIDA;PERMANENTE;ESTADOS UNIDOS;34
MG;SAIDA;PERMANENTE;FINLÂNDIA;1
MG;SAIDA;PERMANENTE;FRANÇA;18
MG;SAIDA;PERMANENTE;GRÉCIA;1
MG;SAIDA;PERMANENTE;HONDURAS;1
MG;SAIDA;PERMANENTE;IRÃ;1
MG;SAIDA;PERMANENTE;ITÁLIA;20
MG;SAIDA;PERMANENTE;MÉXICO;2
MG;SAIDA;PERMANENTE;NICARÁGUA;2
MG;SAIDA;PERMANENTE;PANAMÁ;1
MG;SAIDA;PERMANENTE;PAÍSES BAIXOS;4
MG;SAIDA;PERMANENTE;PERU;1
MG;SAIDA;PERMANENTE;PORTUGAL;33
MG;SAIDA;PERMANENTE;REINO UNIDO;3
MG;SAIDA;PERMANENTE;REPÚBLICA DOMINICANA;1
MG;SAIDA;PERMANENTE;SUÉCIA;1
MG;SAIDA;PERMANENTE;SUÍÇA;4
MG;SAIDA;PERMANENTE;SÍRIA;1
MG;SAIDA;PERMANENTE;TAIWAN;1
MG;SAIDA;PERMANENTE;TRINIDAD E TOBAGO;1
MG;SAIDA;PERMANENTE;URUGUAI;2
MG;SAIDA;PERMANENTE;VENEZUELA;4
MG;SAIDA;PERMANENTE;ÁFRICA DO SUL;1
MG;SAIDA;PERMANENTE;ÁUSTRIA;2
MG;SAIDA;VISITANTE;ALBÂNIA;5
MG;SAIDA;VISITANTE;ALEMANHA;93
MG;SAIDA;VISITANTE;ANGOLA;1
MG;SAIDA;VISITANTE;ARGENTINA;294
MG;SAIDA;VISITANTE;AUSTRÁLIA;21
MG;SAIDA;VISITANTE;BARBADOS;1
MG;SAIDA;VISITANTE;BULGÁRIA;2
MG;SAIDA;VISITANTE;BÉLGICA;20
MG;SAIDA;VISITANTE;BÓSNIA E HERZEGOVINA;1
MG;SAIDA;VISITANTE;CABO VERDE;2
MG;SAIDA;VISITANTE;CANADÁ;16
MG;SAIDA;VISITANTE;CHILE;107
MG;SAIDA;VISITANTE;CHINA;4
MG;SAIDA;VISITANTE;CHIPRE;1
MG;SAIDA;VISITANTE;COLÔMBIA;76
MG;SAIDA;VISITANTE;COSTA RICA;12
MG;SAIDA;VISITANTE;CUBA;3
MG;SAIDA;VISITANTE;DINAMARCA;9
MG;SAIDA;VISITANTE;EL SALVADOR;3
MG;SAIDA;VISITANTE;EQUADOR;14
MG;SAIDA;VISITANTE;ESPANHA;89
MG;SAIDA;VISITANTE;ESTADOS UNIDOS;453
MG;SAIDA;VISITANTE;ESTÔNIA;1
MG;SAIDA;VISITANTE;FILIPINAS;1
MG;SAIDA;VISITANTE;FINLÂNDIA;1
MG;SAIDA;VISITANTE;FRANÇA;66
MG;SAIDA;VISITANTE;GRÉCIA;3
MG;SAIDA;VISITANTE;GUATEMALA;11
MG;SAIDA;VISITANTE;HAITI;1
MG;SAIDA;VISITANTE;HONDURAS;11
MG;SAIDA;VISITANTE;HUNGRIA;2
MG;SAIDA;VISITANTE;IRLANDA;21
MG;SAIDA;VISITANTE;ISRAEL;2
MG;SAIDA;VISITANTE;ITÁLIA;111
MG;SAIDA;VISITANTE;JAPÃO;2
MG;SAIDA;VISITANTE;LUXEMBURGO;6
MG;SAIDA;VISITANTE;LÍBANO;1
MG;SAIDA;VISITANTE;MACEDÔNIA;1
MG;SAIDA;VISITANTE;MOÇAMBIQUE;1
MG;SAIDA;VISITANTE;MÉXICO;20
MG;SAIDA;VISITANTE;NEPAL;1
MG;SAIDA;VISITANTE;NORUEGA;5
MG;SAIDA;VISITANTE;NOVA ZELÂNDIA;3
MG;SAIDA;VISITANTE;PANAMÁ;13
MG;SAIDA;VISITANTE;PARAGUAI;6
MG;SAIDA;VISITANTE;PAÍSES BAIXOS;67
MG;SAIDA;VISITANTE;PERU;5
MG;SAIDA;VISITANTE;POLÔNIA;7
MG;SAIDA;VISITANTE;PORTUGAL;520
MG;SAIDA;VISITANTE;REINO UNIDO;73
MG;SAIDA;VISITANTE;REPÚBLICA DEMOCRÁTICA DO CONGO;1
MG;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;5
MG;SAIDA;VISITANTE;REPÚBLICA TCHECA;1
MG;SAIDA;VISITANTE;ROMÊNIA;4
MG;SAIDA;VISITANTE;SUÉCIA;25
MG;SAIDA;VISITANTE;SUÍÇA;103
MG;SAIDA;VISITANTE;TRINIDAD E TOBAGO;1
MG;SAIDA;VISITANTE;TURQUIA;2
MG;SAIDA;VISITANTE;UCRÂNIA;3
MG;SAIDA;VISITANTE;URUGUAI;1
MG;SAIDA;VISITANTE;VENEZUELA;10
MG;SAIDA;VISITANTE;ÁFRICA DO SUL;4
MG;SAIDA;VISITANTE;ÁUSTRIA;5
MG;SAIDA;VISITANTE;ALEMANHA;6
MG;SAIDA;VISITANTE;ARGENTINA;10
MG;SAIDA;VISITANTE;AUSTRÁLIA;2
MG;SAIDA;VISITANTE;BÉLGICA;2
MG;SAIDA;VISITANTE;CANADÁ;3
MG;SAIDA;VISITANTE;CHILE;10
MG;SAIDA;VISITANTE;COLÔMBIA;3
MG;SAIDA;VISITANTE;EQUADOR;7
MG;SAIDA;VISITANTE;ESPANHA;5
